;words;len_characters;num_words;has_question_mark;has_exclamation_mark;has_multi_quest_exclam;emotji_sent_score;has_pronoun;count_upper;has_hashtag;urls;senitment;senitment_conf;reg_age;status_cnt;followers_cnt;friends_cnt;verified;has_desc;has_url;retweet_count
856422992959594496;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/lZawLdpbqF'];99;12;False;False;False;0.0;False;0.08080808080808081;False;False;pos;1.0;2771;16719;1406324;532611;True;True;True;13.0
856423131392516096;['Aluminum', 'alloy', 'Car', 'Charger', ',', 'welcome', 'contact', 'Whatsapp', ':', '+86', '13926506004', 'Skype', ':', 'sales1_3674', 'Email', ':', 'sales1', '@', 'deskpow.co…', 'https', ':', '//t.co/wdJyO8TIxU'];140;22;False;False;False;0.0;True;0.07857142857142857;False;True;pos;1.0;22;10;1;0;False;True;True;0.0
856423453892550661;['Boxed', 'snail', 'essence', 'hydrating', 'mask', 'Boxed', 'snail', 'essence', 'moisturizing', 'mask', 'https', ':', '//t.co/vFT8TYjcBo', 'https', ':', '//t.co/mGFiVEJ7rG'];121;16;False;False;False;0.0;False;0.10743801652892562;False;False;neg;1.0;65;124;1;0;False;True;True;0.0
856423486453145600;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/5aeAmekGTS', '#', 'tech', 'https', ':', '//t.co/HNUfRGIoFv'];129;17;False;False;False;0.0;False;0.12403100775193798;True;False;pos;1.0;1438;8491;664;765;False;True;False;0.0
856423526722490368;['View', 'product', 'Alibaba', ':', 'quality', 'roll', 'storage', 'vacuum', 'bags', 'VAC', 'travel', 'hand', 'luggage', 'clear/', 'transparent', 'https', ':', '//t.co/vHMK1HVu39'];126;18;False;False;False;0.0;False;0.07936507936507936;False;False;neg;1.0;139;16;0;6;False;False;False;0.0
856423780721319936;['Jack', 'sees', 'decades', 'pain', 'internet', 'upends', 'old', 'economy', ':', 'Alibaba', 'shares', 'outperformed', 'year', 'on…'];107;14;False;False;False;0.0;False;0.028037383177570093;False;False;neg;1.0;2603;166764;626;2429;False;True;False;0.0
856424046388490242;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/G1rd50Ixmh', 'Let´s', 'see', 'money', 'work', 'them…'];139;17;False;False;False;0.0;False;0.05755395683453238;False;False;pos;1.0;311;2225;40;80;False;True;False;0.0
856424249845841920;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', '-', 'https', ':', '//t.co/RE05GucI4U', 'https', ':', '//t.co/HsiwfwH7O3'];125;16;False;False;False;0.0;False;0.104;False;False;pos;1.0;192;2524;22;91;False;True;True;0.0
856424289637212160;['Jack', 'Sees', 'Decades', 'Pain', 'Internet', 'Upends', 'Old', 'Economy', '-', 'Bloomberg', '#', 'alibaba', '#', 'JackMa', '#', 'internetmarketing', '#', 'trends', 'https', ':', '//t.co/qJkHlzBCve'];140;21;False;False;False;0.0;False;0.11428571428571428;True;False;neg;1.0;1746;3488;2530;3262;False;True;False;1.0
856424314811420672;['Top', 'story', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unic…', 'https', ':', '//t.co/fbK9yGNYxt', ',', 'see', 'https', ':', '//t.co/2TRrpf9yfN'];138;19;False;False;False;0.0;False;0.08695652173913043;False;False;pos;1.0;387;3076;80;299;False;True;False;0.0
856424370104709120;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', '-', 'Florida', 'Oracle', '-…', 'https', ':', '//t.co/oCcmZgijSU'];123;16;False;False;False;0.0;False;0.0975609756097561;False;True;pos;1.0;36;8333;1010;1635;False;True;True;0.0
856424392439599104;"['``', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', ""''"", 'https', ':', '//t.co/grI5lAa6Np', '#', 'startup', '#', 'cycle', '#', 'china']";124;20;False;False;False;0.0;False;0.06451612903225806;True;False;pos;1.0;1338;473;127;586;False;True;True;0.0
856424546706100224;['Three', 'kingdoms', ',', 'two', 'empires', ':', 'China’s', 'internet', 'giants', 'go', 'global', 'https', ':', '//t.co/DaPJ5axzMa', 'via', '@', 'TheEconomist'];104;17;False;False;False;0.0;False;0.07692307692307693;False;False;neg;0.8;2950;773;263;295;False;True;True;1.0
856424650347347968;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/GSx7KU7H9F', '#', 'tech', '#', 'news', '#', 'RT'];115;18;False;False;False;0.0;False;0.11304347826086956;True;False;pos;1.0;2616;159646;2317;2146;False;True;False;0.0
856425127604572161;"['Alibaba', ""'s"", 'Jack', 'Sees', 'Decades', 'Pain', 'Internet', 'Disrupts', 'Economy', 'https', ':', '//t.co/tmHxWilEqc']";91;12;False;False;False;0.0;False;0.13186813186813187;False;False;neg;1.0;1400;47248;756;671;False;False;False;0.0
856425162090176512;['#', 'tech', '#', 'startups', '#', 'entrepreneurs', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/SLPkUhhAku'];130;18;False;False;False;0.0;False;0.07692307692307693;True;False;pos;1.0;383;6447;744;325;False;True;True;4.0
856425172496257024;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/BAdpRcDjmp'];99;12;False;False;False;0.0;False;0.09090909090909091;False;False;pos;1.0;2721;27629;6136;6257;False;True;True;0.0
856425177122471936;['#', 'startup', '#', 'entrepreneur', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/c3LGjl2XCe'];122;16;False;False;False;0.0;False;0.07377049180327869;True;False;pos;1.0;161;2443;1484;1244;False;True;True;0.0
856425177164509185;['https', ':', '//t.co/EzlKnfRQiS', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/1Z7i8z38zR'];123;15;False;False;False;0.0;False;0.0975609756097561;False;False;pos;1.0;2409;109446;15188;16110;False;True;True;0.0
856425224887308289;['#', 'Tech', '#', 'Startup', '#', 'News', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/zR6zKkN51Y'];121;19;False;False;False;0.0;False;0.09917355371900827;True;False;pos;1.0;2392;32102;4296;2300;False;True;True;0.0
856425228272062465;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/zQKZUl7jim', 'https', ':', '//t.co/TkuGbAtAQH'];123;15;False;False;False;0.0;False;0.12195121951219512;False;False;pos;1.0;279;13660;17;82;False;True;False;0.0
856425256122290176;['#', 'Alibaba', 'learnt', '#', 'History', '-', 'using', '#', 'TrojanHorse', 'Strategy', 'reign', 'supreme', 'https', ':', '//t.co/NR0UdI2vBc'];104;15;False;False;False;0.0;False;0.09615384615384616;True;False;neg;1.0;142;275764;18231;15839;False;True;True;0.0
856425354130464768;['Hanhuo', 'Wholesale', 'mineral', 'beauty', 'moisturizing', 'facial', 'mask', 'box', 'pack', 'https', ':', '//t.co/vFT8TYjcBo', 'https', ':', '//t.co/0mIfOW9ruC'];118;15;False;False;False;0.0;False;0.09322033898305085;False;False;neg;1.0;65;125;1;0;False;True;True;0.0
856425402658676736;"['New', 'post', ':', 'Alibaba', ""'s"", 'Jack', 'Expects', 'World', 'Experience', 'Decades', ""'Pain"", ""'"", 'https', ':', '//t.co/oLF2YQ56wb']";101;15;False;False;False;0.0;False;0.12871287128712872;False;False;neg;1.0;434;9285;30;55;False;True;True;0.0
856425700408127488;['Alibaba’s', 'Jack', ':', '‘In', 'next', '30', 'years', ',', 'world', 'see', 'much', 'pain', 'happiness’', '#', 'mondaymotivation', 'https', ':', '//t.co/ROruDOBpQ6'];133;18;False;False;False;0.0;False;0.07518796992481203;True;False;pos;1.0;3144;29555;10073;1836;True;True;True;0.0
856425889067704320;['https', ':', '//t.co/FNmg0KtmxM', 'best', 'e', 'bike', ',', 'electric', 'scooter', ',', 'skateboard'];70;11;False;False;False;0.0;False;0.07142857142857142;False;False;pos;0.6;66;4;0;6;False;False;False;0.0
856426354639687680;['Hyaluronic', 'acid', 'moisturizing', 'face', 'mask', 'https', ':', '//t.co/vFT8TYjcBo', 'https', ':', '//t.co/7kRgzEKjIP'];86;11;False;False;False;0.0;False;0.12790697674418605;False;False;neg;1.0;65;126;1;0;False;True;True;0.0
856426461963718656;"['Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', 'https', ':', '//t.co/hygohLdlCa']";127;14;False;False;False;0.0;False;0.03937007874015748;False;True;neg;1.0;1779;10020;6943;239;True;True;True;1.0
856426470855593984;['Top', 'story', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unic…', 'https', ':', '//t.co/tsVrnjibhh', ',', 'see', 'https', ':', '//t.co/byRO47pG0y'];138;19;False;False;False;0.0;False;0.06521739130434782;False;False;pos;1.0;2891;70261;3982;3497;False;True;True;
856426475154747393;['Top', 'story', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unic…', 'https', ':', '//t.co/KSfzZGPiUK', ',', 'see', 'https', ':', '//t.co/byRO47pG0y'];138;19;False;False;False;0.0;False;0.10869565217391304;False;False;pos;1.0;2891;70262;3982;3497;False;True;True;0.0
856426501708926976;['popular', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'un…', 'https', ':', '//t.co/pyFimwEYcJ', ',', 'see', 'https', ':', '//t.co/EheZ6XDTIM'];138;18;False;False;False;0.0;False;0.11594202898550725;False;False;pos;1.0;2607;23696;2614;1987;False;True;False;0.0
856426567093932032;['Top', 'story', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unic…', 'https', ':', '//t.co/6eGer3rwSU', ',', 'see', 'https', ':', '//t.co/FZZ5d6AHkQ'];138;19;False;False;False;0.0;False;0.10144927536231885;False;False;pos;1.0;2620;4418;849;1645;False;True;True;0.0
856426712216866816;['Wholesale', 'mini', 'Artificial', 'plant', 'pots', 'Artificial', 'mini', 'potted', 'plant/artificial', 'plant', 'tree', 'sale…', 'https', ':', '//t.co/ter8XAWWKK'];124;15;False;False;False;0.0;False;0.07258064516129033;False;True;neg;1.0;44;39;4;117;False;False;False;0.0
856426920556109824;"['Alibaba', ""'s"", 'Jack', 'Expects', 'World', 'Experience', 'Decades', ""'Pain"", ""'"", 'https', ':', '//t.co/cCcKw5UPVu']";91;12;False;False;False;0.0;False;0.14285714285714285;False;False;neg;1.0;2975;6728;516;1347;False;True;True;0.0
856426965586391040;"[':', '-', '(', 'Alibaba', ""'s"", 'Jack', 'Expects', 'World', 'Experience', 'Decades', ""'Pain"", ""'"", 'https', ':', '//t.co/a2s6nFvNNJ']";95;15;False;False;False;0.0;False;0.12631578947368421;False;False;neg;1.0;1596;495;130;607;False;True;False;0.0
856426981927395328;['Indoor', 'banana', 'Tree', 'Home', 'Decoration', 'Fake', 'Tree', 'Sale', 'Decorative', 'Artificial', 'Gogreen', 'Plant', 'https', ':', '//t.co/xRFAvxf1tJ', 'https', ':', '//t.co/gQbAMEJCyz'];133;18;False;False;False;0.0;False;0.15789473684210525;False;True;neg;1.0;44;40;4;117;False;False;False;0.0
856427463043293184;['secret', 'https', ':', '//t.co/KsM3njXLq7', 'https', ':', '//t.co/J42yV9ktgs'];65;7;False;False;False;0.0;False;0.09230769230769231;False;True;pos;0.8;209;16;20;108;False;True;False;0.0
856427531473485824;['Alibaba', 'Etsy', 'push', 'block', 'Australian', 'shoppers', '-', 'Daily', 'Mail', 'https', ':', '//t.co/6zPEN6FfQY', '#', 'etsy'];96;14;False;False;False;0.0;False;0.11458333333333333;True;False;neg;1.0;1451;137591;204;34;False;True;False;0.0
856427778866110464;['Outdoor', 'decorative', 'plant', 'artificial', 'green', 'tree', 'pot', 'sale', 'https', ':', '//t.co/YOVIc2k7D3', 'https', ':', '//t.co/EkcrP65vFT'];110;14;False;False;False;0.0;False;0.09090909090909091;False;True;neg;1.0;44;41;4;117;False;False;False;0.0
856428250427469825;"['Alibaba', ""'s"", 'Jack', 'Expects', 'World', 'Experience', 'Decades', ""'Pain"", ""'"", '-', 'Fortune', 'https', ':', '//t.co/MnAM31hdMD']";101;14;False;False;False;0.0;False;0.13861386138613863;False;False;neg;1.0;3693;37767;3792;899;False;True;True;0.0
856428604187717632;['core', '#', 'EdgeProtocols', ':', '3', 'kingdoms', ',', '2', 'empires', '--', '#', 'China', 'internet', 'giants', 'go', 'global', 'https', ':', '//t.co/uEQLKwNQQj…', '#', 'Baidu', '#', 'Alibaba', '#', 'TenCent', '#', 'BAT'];140;27;False;False;False;0.0;False;0.12857142857142856;True;False;neg;1.0;3272;80953;2750;764;False;True;False;0.0
856428740821364736;"['Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', 'https', ':', '//t.co/bmlYF2xg95']";127;14;False;False;False;0.0;False;0.03937007874015748;False;True;neg;1.0;1799;20281;22689;98;True;True;True;0.0
856428804008366080;['#', 'Shoutout2DM', 'Retweet', ',', 'please', '?', 'Thank', '.', '^^', 'https', ':', '//t.co/lSDEHyUtsa'];73;12;True;False;False;0.0;True;0.136986301369863;True;True;pos;0.6;539;11587;4266;3145;False;True;True;0.0
856428925538402304;['Top', 'story', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unic…', 'https', ':', '//t.co/uQALAx4U8q', ',', 'see', 'https', ':', '//t.co/dCbGyBexqP'];138;19;False;False;False;0.0;False;0.10144927536231885;False;False;pos;1.0;2896;5302;500;694;False;True;True;0.0
856428943330729984;['#', 'StartUp', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/m8EuH4jAOo'];109;15;False;False;False;0.0;False;0.10091743119266056;True;False;pos;1.0;2348;33464;18408;754;False;True;False;0.0
856429005733580800;['Top', 'story', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unic…', 'https', ':', '//t.co/eIB4PNYajo', ',', 'see', 'https', ':', '//t.co/irQsKNedWp'];138;19;False;False;False;0.0;False;0.10144927536231885;False;False;pos;1.0;2237;36707;2947;3236;False;True;True;0.0
856429060272132098;['Top', 'story', '#', 'meeekz', ':', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'star…', 'https', ':', '//t.co/GyvDCxjfXb', ',', 'see', 'https', ':', '//t.co/yXAGh562Lj'];138;20;False;False;False;0.0;False;0.09420289855072464;True;False;pos;1.0;2079;150009;23718;20236;False;True;True;0.0
856429140005634048;['Society', 'Must', 'Prepare', 'Impact', 'New', 'Techologies', ',', 'Warns', 'Alibaba', 'Chairman', 'https', ':', '//t.co/hJCtie6S4O'];98;13;False;False;False;0.0;False;0.1326530612244898;False;False;neg;1.0;3220;57998;58113;18;False;True;True;1.0
856429169428779008;['Society', 'Must', 'Prepare', 'Impact', 'New', 'Techologies', ',', 'Warns', 'Alibaba', 'Chairman', 'https', ':', '//t.co/QqwxB8gTj1', '#', 'InsuranceNews'];113;15;False;False;False;0.0;False;0.12389380530973451;True;False;neg;1.0;827;7651;82;124;False;True;False;0.0
856429217659092993;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', '-', 'https', ':', '//t.co/n0W0jjPZHu’snt', 'Financial…', 'https', ':', '//t.co/32GJ3nHURe'];140;17;False;False;False;0.0;False;0.10714285714285714;False;True;pos;1.0;1621;1797;11;29;False;True;True;0.0
856429269991526400;['#', 'Insurance', ':', 'Society', 'Must', 'Prepare', 'Impact', 'New', 'Techologies', ',', 'Warns', 'Alibaba', 'Chairman', 'https', ':', '//t.co/GBQ6N9Evsx'];110;16;False;False;False;0.0;False;0.13636363636363635;True;False;neg;1.0;2086;73287;392;238;False;True;True;0.0
856429279889981440;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/erRRFLg1nd', '#', 'VC', 'https', ':', '//t.co/ZSRCTRTwwF'];127;17;False;False;False;0.0;False;0.14960629921259844;True;False;pos;1.0;2780;17319;88;32;False;True;True;0.0
856429303457882112;"['Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', 'https', ':', '//t.co/kBte2RP9H1']";127;14;False;False;False;0.0;False;0.05511811023622047;False;True;neg;1.0;2925;229986;3884856;962;True;True;True;112.0
856429326832607233;['Society', 'Must', 'Prepare', 'Impact', 'New', 'Techologies', ',', 'Warns', 'Alibaba', 'Chairman', 'https', ':', '//t.co/QakheOfy4M', 'https', ':', '//t.co/HiwAlabXPA'];122;16;False;False;False;0.0;False;0.13934426229508196;False;False;neg;1.0;2470;27191;1213;2660;False;True;True;0.0
856429333115576322;['Society', 'Must', 'Prepare', 'Impact', 'New', 'Techologies', ',', 'Warns', 'Alibaba', 'Chairman', 'https', ':', '//t.co/pKicg2mecQ', 'https', ':', '//t.co/YmC3Jx8KiH'];122;16;False;False;False;0.0;False;0.13114754098360656;False;False;neg;1.0;2470;27192;1213;2660;False;True;True;0.0
856429338626932737;['Society', 'Must', 'Prepare', 'Impact', 'New', 'Techologies', ',', 'Warns', 'Alibaba', 'Chairman', 'https', ':', '//t.co/tjA6ARBNU9', 'https', ':', '//t.co/jDbGfCcCDy'];122;16;False;False;False;0.0;False;0.16393442622950818;False;False;neg;1.0;2470;27193;1213;2660;False;True;True;0.0
856429394176471040;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/5NZRtxGqaF', '#', 'VC'];103;14;False;False;False;0.0;False;0.11650485436893204;True;False;pos;1.0;1734;32053;18053;530;False;True;True;0.0
856429404334858240;['Jack', 'wise', 'https', ':', '//t.co/3U2YQlHfsG'];36;5;False;False;False;0.0;False;0.16666666666666666;False;True;neg;1.0;679;97036;1741;5001;False;True;True;0.0
856429577169752064;['Bike-rental', 'startup', 'ofo', 'lands', 'series', 'D+', 'backed', 'Alibaba’s', 'Ant', 'Financial', 'https', ':', '//t.co/r6CzuNTFud', '#', 'startup', '#', 'Dubai', '#', 'KSA'];118;19;False;False;False;0.0;False;0.11016949152542373;True;False;pos;1.0;1692;522804;1624;88;False;True;False;0.0
856429593481404421;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/cmDpGJ8ntk', '#', 'startup', '#', 'Dubai', '#', 'KSA'];120;18;False;False;False;0.0;False;0.1;True;False;pos;1.0;1692;522811;1624;88;False;True;False;0.0
856429735047553024;"['``', 'Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', ""''"", 'https', ':', '//t.co/jUiDwTS8O2', '#', 'news', '#', 'technology', '#', 'TechTongue', '#', 'gadge']";140;22;False;False;False;0.0;False;0.08571428571428572;True;False;pos;1.0;225;7806;49;47;False;True;False;0.0
856429757776449536;['start', '#', 'promoting', '#', 'business', 'creative', 'way', 'starting', '$', '5', 'https', ':', '//t.co/X9xvpou1FZ', '#', 'rackcard', '#', 'flyer', 'https', ':', '//t.co/xa8hHb2uVx'];134;20;False;False;False;0.0;False;0.03731343283582089;True;True;pos;1.0;30;641;6;183;False;False;False;0.0
856429776319500288;"['Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', 'https', ':', '//t.co/lUZmb3PTTH', '#', 'fb', '#', 'sitif…']";139;18;False;False;False;0.0;False;0.06474820143884892;True;True;neg;1.0;153;32813;231;28;False;True;True;0.0
856429780463255552;['Alibaba', ',', 'online', 'giants', 'say', 'changes', 'GST', 'collection', 'hurt', 'small', 'business', 'create', '“more', '...', 'https', ':', '//t.co/opql51c7ET'];122;17;False;False;False;0.0;False;0.04918032786885246;False;True;neg;1.0;1846;67736;973;448;False;True;True;0.0
856429912718168064;"['Alibaba', ""'s"", 'Jack', 'Sees', 'Decades', 'Pain', 'Internet', 'Disrupts', 'Economy', 'https', ':', '//t.co/csDOfbL9s2', 'https', ':', '//t.co/yb0jQXEjUL']";115;15;False;False;False;0.0;False;0.14782608695652175;False;False;neg;1.0;503;42189;3457;269;False;True;True;0.0
856430048013938688;['China’s', 'internet', 'giants', 'go', 'global', '.', 'Tencent', 'leading', 'acquisition', 'spree', ',', 'Alibaba', 'close', 'second', '.', 'https', ':', '//t.co/lcXZ2WmEph'];129;18;False;False;False;0.0;False;0.05426356589147287;False;False;neg;0.8;2004;7449;8;0;False;True;True;0.0
856430050329190401;['China’s', 'internet', 'giants', 'go', 'global', '.', 'Tencent', 'leading', 'acquisition', 'spree', ',', 'Alibaba', 'close', 'second', '.', 'https', ':', '//t.co/LOvXB9zhQM'];129;18;False;False;False;0.0;False;0.06976744186046512;False;False;neg;0.8;2002;4724;23;0;False;True;True;0.0
856430061125238784;"['Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', 'https', ':', '//t.co/aZBWxdDSzl']";127;14;False;False;False;0.0;False;0.06299212598425197;False;True;neg;1.0;2489;438197;4003;1059;False;True;True;0.0
856430062329094144;"['business', ':', 'Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', '…', 'https', ':', '//t.co/cFxy6rfreK']";139;17;False;False;False;0.0;False;0.03597122302158273;False;True;neg;1.0;3007;189593;193296;64454;False;True;True;2.0
856430191241048064;['@', 'SinCoESG', '@', 'johannrissik', 'bike', 'sharing', 'goes', 'big', '!', 'https', ':', '//t.co/URO4G45vuF'];70;12;False;True;False;0.0;False;0.14285714285714285;False;True;pos;1.0;1340;2841;89;144;False;True;False;0.0
856430267292143616;['Abusive', 'China', ':', 'Boycott', 'China-made', 'products', 'services', 'including', 'ALIBABA', '-', 'Sign', 'Petition', '!', 'https', ':', '//t.co/lfoKlwoleZ', 'via', '@', 'Change'];130;19;False;True;False;0.0;False;0.12307692307692308;False;False;pos;1.0;1731;373139;3268;2367;False;False;False;
856430274451832833;['Abusive', 'China', ':', 'Boycott', 'China-made', 'products', 'services', 'including', 'ALIBABA', '-', 'Sign', 'Petition', '!', 'https', ':', '//t.co/fmpX9D7PFX', 'via', '@', 'Change'];130;19;False;True;False;0.0;False;0.14615384615384616;False;False;pos;1.0;1731;373140;3268;2367;False;False;False;1.0
856430285436538880;"['Custom', 'metal', 'keychain', 'welcome', 'custom', 'website', ':', 'http', ';', 'https', ':', '//t.co/Q01pNPgXup', 'https', ':', '//t.co/PYzm2TGOdp']";105;15;False;False;False;0.0;False;0.10476190476190476;False;False;pos;1.0;255;209;61;661;False;True;True;0.0
856430369910001664;"['Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', 'https', ':', '//t.co/BB2oqQxyOi']";127;14;False;False;False;0.0;False;0.05511811023622047;False;True;neg;1.0;844;1326;17947;3733;False;True;True;0.0
856430434661662722;['Insurance', 'News', ':', 'Society', 'Must', 'Prepare', 'Disruptive', 'New', 'Techologies', ',', 'Warns', 'Alibaba', 'Chairman'];90;13;False;False;False;0.0;False;0.12222222222222222;False;False;neg;1.0;2458;41049;111;59;False;True;True;0.0
856430451262717952;"['#', 'news', '#', 'world', 'Alibaba', ""'s"", 'Jack', 'Expects', 'World', 'Experience', 'Decades', ""'Pain"", ""'"", '-', 'Fortune', ':', 'Fortune', 'Alibaba', ""'s"", 'Jack…', 'https', ':', '//t.co/OXo9F8yqrq']";139;23;False;False;False;0.0;False;0.1079136690647482;True;False;neg;1.0;2649;1220142;6138;6;False;True;True;0.0
856430529553543169;"['Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', 'https', ':', '//t.co/f5Ik9M1H8m']";127;14;False;False;False;0.0;False;0.047244094488188976;False;True;neg;1.0;2252;301725;1714;569;False;True;True;0.0
856430626018398208;['Jack', ':', '30', 'years', ',', 'best', 'CEO', 'could', 'robot', 'https', ':', '//t.co/SazB5ZhkLM', '#', 'online', 'https', ':', '//t.co/ERp9QPTGfu'];107;17;False;False;False;0.0;False;0.1588785046728972;True;False;neg;1.0;721;4970;199;206;False;True;True;0.0
856430773813080064;"['#', 'tech', 'Alibaba', ""'s"", 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/Kk5h2Fe5pd']";105;15;False;False;False;0.0;False;0.06666666666666667;True;False;pos;1.0;2856;25588;1689;2204;False;True;True;1.0
856430783531188225;"['Alibaba', ""'s"", 'Jack', 'says', 'society', 'prepare', 'decades', 'pain', 'internet', 'disrupts', 'economy…', 'https', ':', '//t.co/Ti7k1VSF6B']";127;14;False;False;False;0.0;False;0.06299212598425197;False;True;neg;1.0;1097;43867;19478;21515;False;True;True;0.0
856430796831379460;['Society', 'Must', 'Prepare', 'Disruptive', 'New', 'Techologies', ',', 'Warns', 'Alibaba', 'Chairman', 'Alibaba', 'Group', 'Holding', 'Ltd.', 'Chairman', 'Ja…', 'https', ':', '//t.co/lLYcSGLpgk'];139;19;False;False;False;0.0;False;0.14388489208633093;False;False;neg;1.0;1748;37841;236;36;False;True;True;0.0
856430799658393600;['drilling', 'bits', 'oil', 'well', 'drill/oil', 'drilling', 'bit', 'well', 'drilling/coal', 'oil', 'mining', 'https', ':', '//t.co/E2jfUhMcsx', 'https', ':', '//t.co/oKRgBytpUF'];127;17;False;False;False;0.0;False;0.06299212598425197;False;True;pos;0.6;155;393;13;116;False;True;False;0.0
856430906453749760;['Alibaba’s', 'Ant', 'Financial', 'invests', 'Chinese', 'bike-sharing', 'startup', 'unicorn', 'Ofo', 'https', ':', '//t.co/a8jmL2buVf', '#', 'FinancialTT', '#', 'fintech'];122;16;False;False;False;0.0;False;0.08196721311475409;True;False;pos;1.0;917;34238;715;17;False;False;False;1.0
856431059994529793;['High', 'drilling', 'effect', '10mm', 'pdc', 'drill', 'bit', 'sandstone', 'drilling', 'https', ':', '//t.co/VLG4L4tpWZ', 'https', ':', '//t.co/Ho4Ia2ep1e'];110;15;False;False;False;0.0;False;0.08181818181818182;False;True;pos;0.6;155;394;13;116;False;True;False;0.0
