;words;words_no_url;duplicate;len_characters;num_words;has_question_mark;has_exclamation_mark;has_multi_quest_exclam;emotji_sent_score;has_pronoun;count_upper;has_hashtag;urls;senitment;senitment_conf;reg_age;status_cnt;followers_cnt;friends_cnt;verified;has_desc;has_url;retweet_count
854317616873299968;['@', 'doctorkim', ',', 'Move', ',', 'Groupon', 'https', ':', '//t.co/tC82lMoreE'];@doctorkim, Move over, Groupon ;False;54;9;False;False;False;0.0;False;0.09259259259259259;False;False;pos;1.0;1038;227855;81052;79455;False;True;True;0.0
854317975779909632;"['@', 'Groupon', ""'ve"", 'reached', 'corporate', ',', 'response', ',', 'called', ',', 'filled', 'surveys', '.', ""'ve"", 'opened', 'tickets', ',', 'etc', '.', 'going', 'get', 'item', '?', '?']";@Groupon I've reached out to corporate, no response, called, filled out surveys. I've opened tickets, etc. When am I going to get my item??;False;139;24;True;False;True;0.0;True;0.03597122302158273;False;False;pos;1.0;1419;1471;25;41;False;True;False;0.0
854318285613084672;['#', 'jerseycity', '#', 'families', 'want', 'great', 'live', 'entertainment', 'fits', 'budget', '?', 'Get', 'tickets', 'June', '3rd', '@', 'Groupon', '!', 'https', ':', '//t.co/WD5gBWyroP'];#jerseycity #families want great live entertainment that fits your budget? Get tickets for June 3rd on @Groupon! ;False;136;21;True;True;False;0.0;False;0.058823529411764705;True;False;pos;1.0;127;1047;439;274;False;True;True;1.0
854318535274659840;['67', '%', 'Mink', 'Eyelash', 'Extensions', 'https', ':', '//t.co/DQ3jRIT44G', 'https', ':', '//t.co/Zj7lHnPOG7'];Up to 67% Off Mink Eyelash Extensions  ;False;85;11;False;False;False;0.0;False;0.18823529411764706;False;False;neg;0.8;498;104435;3099;2874;False;True;True;0.0
854318604321423361;"['#', 'slack', 'make', 'mistake', '#', 'Groupon', '(', 'remember', '?', ')', '&', 'amp', ';', 'sell', 'opportune', 'time', '?', 'MS', '&', 'amp', ';', '#', 'Facebook', 'closing', 'gap', '.', 'https', ':', '//t.co/W8byk8UXoE']";"Did #slack make same mistake as #Groupon (remember them?) &amp; not sell at opportune time? MS &amp; #Facebook closing gap. ";False;147;29;True;False;True;0.0;True;0.061224489795918366;True;False;pos;0.6;2927;1808;1861;2670;False;True;True;0.0
854318781367291904;"['Hurry', '&', 'amp', ';', 'get', 'Groupon', '!', 'https', ':', '//t.co/lLTPe00VDo', 'https', ':', '//t.co/bQzawn1Kja']";"Hurry &amp; get our Groupon!  ";False;76;13;False;True;False;0.0;False;0.11842105263157894;False;False;pos;0.6;750;14312;939;773;False;True;True;0.0
854319156086231044;['Tickets', 'May', '13', 'Brick', 'PAL', 'available', '@', 'Groupon', ':', 'https', ':', '//t.co/r9k3e6lVEY', '#', 'WWE', '#', 'Smackdown', '#', 'TNA', '#', 'CZW…', 'https', ':', '//t.co/QhyTyhNWSr'];Tickets for May 13 at THE Brick PAL now available on @Groupon :  #WWE #Smackdown #TNA #CZW… ;False;138;23;False;False;False;0.0;False;0.2028985507246377;True;True;pos;1.0;491;1369;794;91;False;True;True;0.0
854319626737524736;['@', 'Groupon', 'keeps', 'suggesting', 'go', 'axe', 'throwing', '...', '?', 'bit', 'Viking', 'look', 'times', '...', 'https', ':', '//t.co/4zy4wwFowY'];So @Groupon keeps on suggesting I go axe throwing... should I? I do have a bit of a Viking look at times... ;False;131;17;True;False;False;0.0;True;0.061068702290076333;False;False;pos;0.6;167;4346;452;1399;False;True;False;0.0
854319784904630273;['50', '%', 'Boot', 'Camp', 'https', ':', '//t.co/psfNWrRXjo', 'https', ':', '//t.co/02iDY0EMt1'];50% Off Boot Camp  ;False;65;10;False;False;False;0.0;False;0.16923076923076924;False;False;neg;0.8;216;26922;522;0;False;True;False;0.0
854319941134299136;['international', 'companies', '–', 'eBay', ',', 'Groupon', ',', 'Google', '–', 'struggle', 'entering', 'China', ',', 'Chinese', 'companies', 'often', '...', 'https', ':', '//t.co/HkHHvyCCMq'];Just as international companies – eBay, Groupon, Google – struggle when entering China, Chinese companies often... ;False;138;20;False;False;False;0.0;False;0.08695652173913043;False;False;neg;0.8;470;3672;319;28;False;True;True;0.0
854320030107942912;['51', '%', 'Dance', 'Group', 'Classes', 'Decibel', 'Dance', 'Fitness', 'https', ':', '//t.co/HEklM1Cjl3', 'https', ':', '//t.co/JA8dSrDT3K'];Up to 51% Off Dance Group Classes at Decibel Dance Fitness  ;False;106;14;False;False;False;0.0;False;0.16981132075471697;False;False;neg;0.8;216;20880;361;0;False;True;False;0.0
854320129429172224;"['@', 'Harry_Jerry', ""'ve"", 'tried', '1KG', 'onions', '1re', '.', 'groupon', '.', 'Shipped', 'via', 'fedex', '.', 'Ofcourse', 'onions', ',', 'damage', '.']";@Harry_Jerry I've once tried 1KG onions at 1re. through groupon. Shipped via fedex. Ofcourse they were onions, no damage.;False;121;19;False;False;False;0.0;True;0.05785123966942149;False;False;neg;1.0;2216;11630;213;1168;False;True;True;0.0
854320287969660932;['Groupon', 'Apparel', 'Pallets', '-', 'https', ':', '//t.co/dXONKfikpK'];Groupon Apparel Pallets -  ;False;50;7;False;False;False;0.0;False;0.16;False;False;neg;0.8;2310;1279;1975;4301;False;True;True;0.0
854320356726759424;['61', '%', 'KidPass', 'https', ':', '//t.co/4ubNFLZSKG', 'https', ':', '//t.co/aP2UUxKINJ'];Up to 61% Off KidPass  ;False;69;9;False;False;False;0.0;False;0.2608695652173913;False;False;neg;0.8;218;39062;785;0;False;True;False;0.0
854320627066556416;['@', 'Gem2Gen14', '@', 'Groupon', 'trouble', '!', 'ordered', '3', 'items', 'none', 'arrived', 'past', '2', 'weeks', 'date', 'ordering'];@Gem2Gen14 @Groupon Having the same trouble! I ordered 3 items and none of them have arrived past 2 weeks date of me ordering them now;False;134;16;False;True;False;0.0;True;0.03731343283582089;False;False;neg;1.0;1586;10670;1110;1126;False;True;True;0.0
854320649006862336;['75', '%', 'Yoga', ',', 'Dance', ',', 'Meditation', 'Classes', 'https', ':', '//t.co/vwt92pENev', 'https', ':', '//t.co/CNxqNwygDi'];Up to 75% Off Yoga, Dance, and Meditation Classes  ;False;97;14;False;False;False;0.0;False;0.12371134020618557;False;False;neg;0.8;145;5260;96;0;False;True;False;0.0
854320866854928386;['@', 'MyCreative_UK', 'Hi', 'sorry', 'trouble', '.', 'Email', 'us', 'sm.support', '@', 'groupon.co.uk', 'we’ll', 'try', 'best', 'resolve', 'matter', '.', 'Thanks', '.', '^L', '.'];@MyCreative_UK Hi sorry for the trouble . Email us at sm.support@groupon.co.uk and we’ll try our best to resolve this matter. Thanks. ^L.;False;137;21;False;False;False;0.0;True;0.058394160583941604;False;False;neg;1.0;2675;33472;20616;3408;True;True;True;0.0
854320867224027136;['@', 'MyCreative_UK', 'Hi', 'Natasha', ',', 'sorry', 'delay', '.', 'Let', 'help', '.', 'Kindly', 'send', 'us', 'direct', 'email', 'sm.support', '@', 'groupon.co.uk', '.', 'Regards', ',', '^J', '.'];@MyCreative_UK Hi Natasha, sorry for the delay. Let me help. Kindly send us a direct email at sm.support@groupon.co.uk. Regards, ^J.;False;132;24;False;False;False;0.0;True;0.07575757575757576;False;False;neg;1.0;2675;33472;20616;3408;True;True;True;0.0
854320876753489920;['loves', 'Groupon', '?', 'https', ':', '//t.co/XeHkT0p8ox'];"Who loves a Groupon ?

";False;46;6;False;False;False;0.0;False;0.10869565217391304;False;False;neg;0.8;2294;8766;13165;5710;False;True;True;0.0
854320916238565376;['@', 'Gem2Gen14', '@', 'Groupon', 'trouble-', 'packages', 'delivered', 'think', 'lost', 'faith', 'Groupon', 'usi…', 'https', ':', '//t.co/YAndxYfkuD'];@Gem2Gen14 @Groupon having the same trouble- no packages delivered and I think I have lost faith in Groupon for usi… ;False;140;15;False;False;False;0.0;True;0.07142857142857142;False;True;neg;1.0;1586;10671;1110;1126;False;True;True;0.0
854321405588115457;['Still', 'searching', 'coupon', 'codes', 'online', '?', 'Honey', 'finds', 'coupon', 'codes', 'stores', 'like', 'Groupon', '!', 'Check', ':', 'https', ':', '//t.co/iBlVv2M4qP'];Still searching for coupon codes online? Honey finds me coupon codes at stores like Groupon! Check it out:  ;False;131;19;True;True;False;0.0;True;0.061068702290076333;False;False;neg;1.0;727;5045;246;271;False;True;False;0.0
854321741547671554;['$', '5', '$', '10', 'Target', 'eGiftCard', '-', 'https', ':', '//t.co/jYviVXAzHd', 'get', 'email', 'inviting', 'purchase', ',', 'denied', '.', '#', 'WTF'];$5 for a $10 Target eGiftCard  -    I get this email inviting me to purchase this, then I was denied. #WTF;False;129;19;False;False;False;0.0;True;0.10077519379844961;True;False;pos;1.0;1761;1276;65;151;False;True;False;0.0
854322371888545793;['GROUPON', ':', 'Deductions', 'Deals', '–', '80', '%', '(', 'Apr', '17-18', ')', 'https', ':', '//t.co/F6kqrfSMOK'];GROUPON: Deductions on Deals – Up to 80% Off (Apr 17-18) ;True;80;14;False;False;False;0.0;False;0.2125;False;False;neg;0.8;915;71353;10022;5869;False;True;True;0.0
854323113106055168;"['Groupon', 'Beauty', '&', 'amp', ';', 'Wellness', '80', '%', 'today', '–', 'codes', '!', 'https', ':', '//t.co/7t8ECaxu4S']";"Groupon Beauty &amp; Wellness up to 80% off today – no codes! ";False;85;15;False;True;False;0.0;False;0.07058823529411765;False;False;pos;0.6;2145;27687;274;23;False;False;True;0.0
854326633737728000;['groupon', 'lit'];groupon is lit;False;14;2;False;False;False;0.0;False;0.0;False;False;neg;0.8;1965;10144;380;348;False;True;False;0.0
854326966010261504;['$', '10', 'Target', 'eGift', 'Card', '$', '5', '(', 'Groupon', ')', '--', 'Invite', 'YMMV', 'https', ':', '//t.co/b3GKYFIHKw'];$10 Target eGift Card for $5 (Groupon) -- Invite only YMMV ;False;82;16;False;False;False;0.0;False;0.1951219512195122;False;False;neg;1.0;640;18314;82;0;False;True;False;0.0
854327021740191744;['Marking', 'favorites', 'Groupon', 'speak', '.'];Marking all my favorites on Groupon as we speak.;False;48;5;False;False;False;0.0;True;0.041666666666666664;False;False;neg;0.8;2061;56271;600;257;False;False;False;0.0
854327101331296256;['boyfriend', 'calls', 'Groupon', 'queen', '.', 'knows', '.'];My boyfriend calls me the Groupon queen. He knows what it is.;False;61;7;False;False;False;0.0;True;0.04918032786885246;False;False;neg;1.0;2061;56272;600;257;False;False;False;0.0
854327226938085376;['Screw', ',', 'Groupon', 'ad', 'Youtube', '.', '/like/', 'cook', '.'];Screw you, Groupon ad on Youtube. I /like/ to cook.;False;51;9;False;False;False;0.0;True;0.0784313725490196;False;False;neg;0.8;3750;59673;718;2354;False;True;True;0.0
854327429128527875;['Groupon', 'Cl', 'Cmn', '(', 'GRPN', ')', ':', 'Volume', 'Topping', 'List', 'https', ':', '//t.co/HWjQ3h9w9S'];Groupon Cl A Cmn (GRPN): Volume Topping List ;False;68;13;False;False;False;0.0;False;0.22058823529411764;False;False;neg;0.8;2326;54221;10360;10726;False;True;False;0.0
854327900836954112;['@', 'Groupon', 'waiting', 'garden', 'furniture', 'almost', 'month', '!', 'Awful', 'customer', 'service', 'call', '.', 'want', 'refund', 'asap', '!'];@Groupon I have now been waiting for garden furniture for almost a month! Awful customer service when you call. I want a refund asap!;False;133;17;False;True;True;0.0;True;0.03007518796992481;False;False;neg;1.0;2553;154;81;242;False;False;False;0.0
854328945193263104;['$', '10', 'Target', 'eGift', 'Card', '$', '5', '(', 'Groupon', ')', '—', 'Invite', 'YMMV', 'https', ':', '//t.co/eDXCn3AXyL'];$10 Target eGift Card for $5 (Groupon) — Invite only YMMV ;False;81;16;False;False;False;0.0;False;0.18518518518518517;False;False;neg;1.0;2449;30932;421;48;False;True;True;0.0
854329333732790272;"['@', 'YungWildNEE', ""'s"", 'Lit', '.', 'Asked', ""'s"", 'Tickets', 'Groupon', ""'m"", 'Trying', 'See', ""'s"", 'Nice', 'Purchase', '.']";@YungWildNEE She's Lit. I Asked Because It's Tickets On Groupon But I'm Trying See If It's Nice Before I Purchase.;False;114;16;False;False;False;0.0;True;0.21052631578947367;False;False;pos;1.0;2812;112548;736;560;False;True;False;0.0
854329634091040768;"['Check', 'amazing', 'offers', 'Groupon', '&', 'amp', ';', 'Wowcher', '!']";"Check out our amazing offers on Groupon &amp; Wowcher!";False;54;9;False;True;False;0.0;False;0.05555555555555555;False;False;pos;1.0;292;345;93;108;False;True;True;0.0
854329953973813248;['FREESTYLE', 'BOOM-', 'GROUPON', 'SALE', '$', '24TIX', '.', 'https', ':', '//t.co/MR31C8todv'];FREESTYLE BOOM- GROUPON SALE $24TIX. ;False;60;10;False;False;False;0.0;False;0.5;False;False;neg;0.8;1546;3382;13083;1495;False;False;True;0.0
854330009472970752;['Like', 'Bitcoin', 'Groupon', 'better', '!', 'https', ':', '//t.co/Xb3wBkzT2s', 'https', ':', '//t.co/TPyYsnLqRs'];Like Bitcoin and Groupon but better!   ;True;85;11;False;True;False;0.0;False;0.12941176470588237;False;False;pos;0.6;3066;409413;52894;48236;False;True;True;0.0
854330079102500864;['Like', 'Bitcoin', 'Groupon', 'better', '!', 'https', ':', '//t.co/tC82lMoreE', 'https', ':', '//t.co/MhXE2qdE2o'];Like Bitcoin and Groupon but better!   ;True;85;11;False;True;False;0.0;False;0.11764705882352941;False;False;pos;0.6;1038;227880;81050;79454;False;True;True;0.0
854330434536296453;['@', 'oTown92', 'gel', 'stuff', 'u', 'get', 'ur', 'dentist', '!', 'even', 'make', 'u', 'custom', 'retainers', '.', 'u', 'order', 'onlin…', 'https', ':', '//t.co/zsUIbKH1Zd'];@oTown92 The gel stuff u can get it from ur dentist! They even make u custom retainers for it. Or u can order onlin… ;False;140;21;False;True;False;0.0;True;0.06428571428571428;False;True;pos;0.6;2148;376;380;269;False;False;True;0.0
854331183328526336;['GROUPON', ':', 'Deductions', 'Deals', '–', '80', '%', '(', 'Apr', '17-18', ')', 'https', ':', '//t.co/ftfr9pfaxq'];GROUPON: Deductions on Deals – Up to 80% Off (Apr 17-18) ;True;80;14;False;False;False;0.0;False;0.15;False;False;neg;0.8;464;23990;2676;1856;False;True;True;0.0
854331381312245761;"['@', 'miketrudell', 'get', 'Jet', 'Talon', '(', 'Sorry', 'misspell', ')', ':', 'Youth', ""'s"", 'Straight', 'Outta', 'School', 'Tees', '-', 'https', ':', '//t.co/3AISTlidoo']";@miketrudell You should get these for Jet and Talon (Sorry for misspell): Youth's Straight Outta School Tees  -  ;False;136;20;False;False;False;0.0;True;0.09558823529411764;False;False;pos;1.0;1153;10057;251;191;False;True;False;0.0
854331438820450304;['Groupon', ':', '$', '10', 'Target', 'eGift', 'Card', '$', '5', '(', 'Select', 'Email', 'Subscribers', ')', 'https', ':', '//t.co/tn0XHGzIVW'];Groupon: $10 Target eGift Card ONLY $5 (Select Email Subscribers Only) ;False;94;17;False;False;False;0.0;False;0.19148936170212766;False;False;neg;0.8;3004;112288;32288;240;False;True;True;0.0
854331755901464577;['@', 'GrouponHelpUS', 'business', 'tells', 'GROUPON', 'longer', 'honor', '.', 'want', 'refund', 'immediately', '.'];@GrouponHelpUS that the business tells me that GROUPON will no longer honor. I want a refund immediately.;False;105;12;False;False;False;0.0;True;0.11428571428571428;False;False;neg;1.0;838;3947;58;113;False;False;False;0.0
854331806627311617;['tried', '@', 'cycledmd', '?', 'Thx', '#', 'groupon', ',', 'finished', '2nd', '5', 'classes', '#', 'silverspring…', 'https', ':', '//t.co/AtklA0PaUt'];Have you tried @cycledmd? Thx to #groupon, I just finished my 2nd of 5 classes in #silverspring… ;False;120;17;True;False;False;0.0;True;0.058333333333333334;True;True;neg;1.0;3010;5398;961;1537;False;True;True;0.0
854331820099371009;['#', 'Mens', '#', 'Vintage', '#', 'Cargo', 'Utility', '#', 'Shorts', '#', 'Belt', '.', '#', 'Groupon', 'price', ':', '$', '14.99', '.', 'ShopHere', ':', 'https', ':', '//t.co/M54Jzy9YtM…', 'https', ':', '//t.co/OpXhsMKwM6'];#Mens #Vintage #Cargo Utility #Shorts with #Belt. #Groupon price: $14.99. ShopHere: ;False;131;27;False;False;False;0.0;False;0.13740458015267176;True;True;neg;0.8;1313;1776;132;114;False;True;False;0.0
854331949418250240;"['``', 'staff', 'super', 'friendly', ',', 'beers', 'excellent', '.', ""'re"", 'unique', 'brewery', 'cool', '...', ""''"", '@', 'Groupon', '#', 'HappyCustomer']";"""Not only were the staff super friendly, but the beers were excellent. They're a very unique brewery with a cool..."" @Groupon #HappyCustomer";False;140;18;False;False;False;0.0;True;0.03571428571428571;True;False;pos;1.0;1045;1190;919;1352;False;True;True;0.0
854332104120950785;"['``', 'Great', 'food', ',', 'beer', 'dog', 'friendly', '!', '!', ""''"", '@', 'Groupon', '#', 'HappyCustomer']";"""Great food, beer and dog friendly!!"" @Groupon #HappyCustomer";False;61;14;False;True;True;0.0;False;0.06557377049180328;True;False;pos;0.8;1045;1191;919;1352;False;True;True;0.0
854332190175506432;['GROUPON', ':', 'Deductions', 'Deals', '–', '80', '%', '(', 'Apr', '17-18', ')', 'https', ':', '//t.co/45t5tJsH3s'];GROUPON: Deductions on Deals – Up to 80% Off (Apr 17-18) ;True;80;14;False;False;False;0.0;False;0.175;False;False;neg;0.8;465;30026;4850;5336;False;True;True;0.0
854332455670632449;['Part', 'Equity', 'Allocation', '?', '-', 'Groupon', ',', 'Inc.', '(', 'GRPN', ')', ',', 'Globalstar', ',', 'Inc.', '(', 'GSAT', ')', 'https', ':', '//t.co/FZSTiP5Iqt'];Should These Be Part Of Your Equity Allocation? - Groupon, Inc. (GRPN), Globalstar, Inc. (GSAT) ;False;119;21;True;False;False;0.0;False;0.2184873949579832;False;False;neg;0.8;2326;54222;10360;10726;False;True;False;0.0
854332644015734784;['Coffee', 'House', '@', '38', '%', '–', 'Surat', 'Nearbuy', 'Groupon', 'Discount', ':', 'Coffee', 'House', '@', '38', '%', '–', 'Surat…', 'https', ':', '//t.co/KULeRQPEBG', '#', 'Deals', '#', 'Coupons'];The Coffee House @ 38% off – Surat Nearbuy Groupon Discount: The Coffee House @ 38% off – Surat…  #Deals #Coupons;False;136;25;False;False;False;0.0;False;0.16176470588235295;True;False;pos;1.0;884;31045;136;220;False;True;True;0.0
854332646167420932;['Dezire', 'Sugarless', 'Delights', '@', '7', '%', '–', 'India', 'Nearbuy', 'Groupon', 'Discount', ':', 'Dezire', 'Sugarless', 'Delights…', 'https', ':', '//t.co/EtjhrO6Vmc', '#', 'Deals', '#', 'Coupons'];Dezire Sugarless Delights @ 7% off – All India Nearbuy Groupon Discount: Dezire Sugarless Delights…  #Deals #Coupons;False;139;22;False;False;False;0.0;False;0.11510791366906475;True;False;pos;1.0;884;31046;136;220;False;True;True;0.0
857250433991147520;['hey', 'blakeells', ',', 'may', 'want', 'check', 'https', ':', '//t.co/YcwU2z8VHw', 'latest', 'updates', '#', 'MusicFestival', '?', 'https', ':', '//t.co/VrHrfGOsoL'];hey blakeells, you may want to check  for latest updates on #MusicFestival ? ;False;124;17;False;False;False;0.0;True;0.08870967741935484;True;True;pos;0.8;365;20404;1848;825;False;True;True;0.0
857250437925228545;"['Teradata', 'Corporation', ""'s"", '(', 'TDC', ')', 'Swings', 'Diverse', 'Level', 'Beta', 'Groupon', ',', 'Inc.', ""'s"", '(', 'GRPN', ')', 'https', ':', '//t.co/QbH3kYEGZr']";Teradata Corporation's (TDC) Swings on Diverse Level of Beta With Groupon, Inc.'s (GRPN) ;False;112;20;False;False;False;0.0;False;0.19642857142857142;False;False;neg;0.8;2326;54362;10353;10725;False;True;False;0.0
