;words;words_no_url;duplicate;len_characters;num_words;has_question_mark;has_exclamation_mark;has_multi_quest_exclam;emotji_sent_score;has_pronoun;count_upper;has_hashtag;urls;senitment;senitment_conf;reg_age;status_cnt;followers_cnt;friends_cnt;verified;has_desc;has_url;retweet_count
860053871103815682;['Sexy', 'glamour', ',', 'romantic', 'encounter', '!', 'Lucky', 'you.Awesome', 'spice', '!', 'https', ':', '//t.co/Ap0fphkVKo', '#', 'giveaway'];Sexy glamour, is a romantic encounter! Lucky as you.Awesome spice!  #giveaway;True;100;15;False;True;True;0.0;False;0.06;True;False;pos;1.0;932;3956;122;2149;False;False;False;0.0
860053874526310400;"['#', 'StarWarsDay', 'May/4', '#', 'Kindle', 'US', '#', 'eBook', '#', 'Deal', '&', 'gt', ';', '&', 'gt', ';', '#', 'StarWars', ':', 'Lando', '@', 'CharlesSoule', '#', 'SciFi', '#', 'Comics', '#', 'TieIn', '#', 'deals', '#', 'ad', 'https', ':', '//t.co/6TU6vCUwTR']";"#StarWarsDay May/4 #Kindle US #eBook #Deal
&gt;&gt;#StarWars: Lando 
by @CharlesSoule
#SciFi #Comics #TieIn
#deals #ad
";False;142;35;False;False;False;0.0;False;0.176056338028169;True;True;pos;1.0;98;6621;383;662;False;True;True;0.0
860053874970939392;"['Wow', '!', 'GOT', 'chance', 'WIN', '``', 'InnoBeta', 'kitchen', 'timer', '2', 'pack', ""''"", 'FREE', '40', '%', '(', '$', '7.19', '!', '!', '!', ')', 'https', ':', '//t.co/kojEzOjJog', '#', 'giveaway']";"Wow! GOT a chance to WIN ""InnoBeta kitchen timer 2 pack"" FOR FREE or 40% OFF($7.19 ONLY!!!) on  #giveaway";False;128;27;False;True;True;0.0;False;0.203125;True;False;neg;1.0;158;609;5;458;False;False;False;0.0
860053875692384256;['Creative', 'Home', ':', 'Inspiring', 'ideas', 'beautiful', 'living', 'Geraldine', 'James', 'https', ':', '//t.co/Q9r4JXaCr6', 'via', '@', 'amazon'];The Creative Home: Inspiring ideas for beautiful living by Geraldine James  via @amazon;False;110;15;False;False;False;0.0;False;0.09090909090909091;False;True;pos;1.0;957;526;122;523;False;True;False;0.0
860053887289524224;['AAGGGH', '!', 'exiting', '.', 'fun', 'working', 'design', 'illustrator', 'Katie', 'Wood', 'WEDA', 'Series', '@', 'KimberleyKWyatt', 'https', ':', '//t.co/WrcuhEYDWG'];AAGGGH! so exiting. Such fun working on the design with illustrator Katie Wood for your WEDA Series @KimberleyKWyatt ;False;140;17;False;True;False;0.0;False;0.16428571428571428;False;True;pos;1.0;34;30;152;546;False;True;False;1.0
860053896269619200;['Uniquement', 'le', '04/05', ':', 'Objectifs', 'Tokina', '11-20', 'mm', '/', 'F', '2,8', 'AT-X', 'PRO', 'DX', 'pour', 'Nikon', '...', '439€', '@', 'Amazon', 'https', ':', '//t.co/6VgMVJXxpC', '#', 'bonplan'];Uniquement le 04/05 : Objectifs Tokina 11-20 mm / F 2,8 AT-X PRO DX pour Nikon ...  439€ @ Amazon  #bonplan;False;130;25;False;False;False;0.0;False;0.15384615384615385;True;False;neg;1.0;1995;186248;11303;2;False;True;True;0.0
860053898374946818;['Enter', '#', 'Win', '#', 'Amazon', '#', 'Kindle', '#', 'Books', 'Liquid', 'Cool', '#', 'Giveaway', 'Author', '@', 'Austin_Dragon', 'https', ':', '//t.co/rJ9R5UHTI8'];Enter to #Win the #Amazon #Kindle and #Books Liquid Cool #Giveaway from Author @Austin_Dragon ;True;117;19;False;False;False;0.0;False;0.1452991452991453;True;False;pos;1.0;1378;1088;10;288;False;False;False;0.0
860053899771760641;['#', 'AwardReadersFavorite', '#', 'awardPurpleDragonfly', '#', 'awardAuthorsShow.com', '#', 'award', 'FeatheredQuill', '@', 'DeanieHDunne…', 'https', ':', '//t.co/lNbrVymGQ5'];#AwardReadersFavorite #awardPurpleDragonfly #awardAuthorsShow.com #award FeatheredQuill   @DeanieHDunne… ;False;128;14;False;False;False;0.0;False;0.125;True;True;pos;1.0;413;26080;10874;11454;False;True;True;0.0
860053901709410304;['Spread', 'Word', '!', '#', 'Win', '#', 'FREE', '#', 'Amazon', '#', 'Kindle', '#', 'Books', 'Author', '@', 'Austin_Dragon', 'https', ':', '//t.co/rJ9R5UHTI8'];Spread the Word! #Win a #FREE #Amazon #Kindle #Books from Author @Austin_Dragon ;True;103;19;False;True;False;0.0;False;0.18446601941747573;True;False;pos;1.0;1378;1089;10;288;False;False;False;0.0
860053903538360320;['Amazon', 'Vehicles', 'considers', 'UK', 'launch', 'https', ':', '//t.co/MzJnZzTuus'];"Amazon Vehicles considers UK launch
";False;59;8;False;False;False;0.0;False;0.13559322033898305;False;False;neg;1.0;1136;1849;208;174;False;True;True;0.0
860053906998480896;['easiest', 'way', 'make', 'money', '#', 'Amazon', '#', 'Affiliate', 'https', ':', '//t.co/6xeL7r4ulf', '#', 'hosting', '#', 'FullRSS', '|', 'Important', 'Niche', 'When…'];The easiest way to make money with #Amazon #Affiliate  #hosting #FullRSS | Why It is Important To Have a Niche When…;False;139;19;False;False;False;0.0;True;0.1079136690647482;True;False;neg;0.8;931;51772;1253;1026;False;True;True;0.0
860053977521680385;['Amazon', 'Kindle', 'Keyboard', '(', '3rd', 'Generation', ')', '4GB', ',', 'Wi-Fi', ',', '6in', '-', 'Graphite', 'https', ':', '//t.co/bYL0sSn2TE', 'https', ':', '//t.co/UnjRxa57C0'];Amazon Kindle Keyboard (3rd Generation) 4GB, Wi-Fi, 6in - Graphite  ;False;114;20;False;False;False;0.0;False;0.14912280701754385;False;False;neg;1.0;134;282091;1;58;False;True;False;0.0
860053983121068033;['Lightweight', 'Tent', 'Camping', 'https', ':', '//t.co/rP0UEtix1P', 'https', ':', '//t.co/yS3G3WRfS2', '#', 'giveaway'];Lightweight Tent for Camping   #giveaway;True;86;11;False;False;False;0.0;False;0.13953488372093023;True;False;pos;1.0;20;15;0;74;False;False;False;0.0
860053983242711040;['Amazon', 'Kindle', '(', '7th', 'Generation', ')', '4GB', ',', 'Wi-Fi', ',', '6in', '-', 'Black', 'https', ':', '//t.co/g8oGzQ8KHl', 'https', ':', '//t.co/XILmLwybte'];Amazon Kindle (7th Generation) 4GB, Wi-Fi, 6in - Black  ;False;102;19;False;False;False;0.0;False;0.1568627450980392;False;False;neg;1.0;134;282092;1;58;False;True;False;0.0
860053985104887808;['Hello', ':', ')', 'GREEN', 'REAPER', '(', 'celticjo1888', ')', 'https', ':', '//t.co/nh4F6l6wuT'];Hello :) THE GREEN REAPER (celticjo1888) ;False;64;11;False;False;False;0.0;False;0.265625;False;True;neg;1.0;28;61117;161;5;False;True;False;0.0
860053986828845056;['Kindle', 'Keyword', 'Research', '-', 'Finding', 'Next', 'Best', 'Seller', 'Amazon', 'https', ':', '//t.co/FyTbIM5jsN'];Kindle Keyword Research - Finding The Next Best Seller On Amazon ;False;88;12;False;False;False;0.0;False;0.17045454545454544;False;False;neg;1.0;1559;47836;11581;10233;False;True;True;0.0
860053988913418240;['$', '200.00', 'Amazon', 'Gift', 'Card', '.', '$', '200.00', 'https', ':', '//t.co/WCTTk2K5CI', 'https', ':', '//t.co/nV15oPngSj'];$200.00 Amazon Gift Card.  $200.00  ;False;82;14;False;False;False;0.0;False;0.15853658536585366;False;False;neg;1.0;171;272397;4;0;False;True;False;0.0
860053993518661632;['@', 'RobertBlaszczak', 'Chapter', '2', 'might', 'interest', 'https', ':', '//t.co/GeOWETtwvZ', 'via', '@', 'SeanHuddleston2', '@', 'Birkbecksport', 'talk'];@RobertBlaszczak Chapter 2 of this might be of interest  via @SeanHuddleston2 after your @Birkbecksport talk;False;131;15;False;False;False;0.0;False;0.0916030534351145;False;True;pos;1.0;563;2295;276;705;False;True;False;0.0
860053994777042944;"['Big', 'Data', '!', 'Interactively', 'Analyse', 'Data', 'using', 'Spark', ',', 'Amazon', 'EMR', '&', 'amp', ';', 'Zeppelin', 'https', ':', '//t.co/MYCdBrfXi9', '#', 'BigData']";"Big Data! Interactively Analyse Data using Spark, Amazon EMR &amp; Zeppelin  #BigData";False;108;20;False;True;False;0.0;False;0.16666666666666666;True;False;pos;0.6;1093;142171;2185;39;False;True;True;0.0
860053995959836672;['Kingdom', 'Olives', 'Ash', ':', 'Writers', 'Confront', 'Israeli', 'Occupation', 'Michael', 'Chabon', 'https', ':', '//t.co/mecKLdlEan', 'via', '@', 'amazon', 'https', ':', '//t.co/ZDwdmJupNp'];Kingdom of Olives and Ash: Writers Confront Israeli Occupation by Michael Chabon  via @amazon ;False;140;19;False;False;False;0.0;False;0.11428571428571428;False;False;neg;0.6;2867;65161;8410;2481;False;True;True;0.0
860053996404436992;"['Wow', '!', 'entered', 'chance', 'win', '``', 'Earphones', ',', 'Premium', 'Wired', 'In-Ear', 'Hi-fi', 'Sports', ',', '...', ""''"", 'SSI', 'Electric', '.', 'https', ':', '//t.co/ga1kdo1m0s', '#', 'giveaway']";"Wow! I just entered for a chance to win ""Earphones,Premium Wired In-Ear Hi-fi Sports,..."" by SSI Electric.  #giveaway";False;140;24;False;True;False;0.0;True;0.09285714285714286;True;False;pos;1.0;2059;2352;388;1368;False;True;True;0.0
860054003190837248;"['Wow', '!', 'entered', 'chance', 'win', '``', 'OTRON', 'Mini', 'Bike', 'Pump', ',', '3.8', 'oz', ""''"", 'OTRON', '.', 'https', ':', '//t.co/m9gItndLjE', '#', 'giveaway']";"Wow! I just entered for a chance to win ""OTRON Mini Bike Pump, 3.8 oz"" by OTRON.  #giveaway";False;114;21;False;True;False;0.0;True;0.15789473684210525;True;False;pos;1.0;2059;2353;388;1368;False;True;True;0.0
860054005162102784;['Lightweight', 'Tent', 'Camping', 'https', ':', '//t.co/HltBcsKdFz', 'https', ':', '//t.co/jiqoeoyGMb', '#', 'giveaway'];Lightweight Tent for Camping   #giveaway;True;86;11;False;False;False;0.0;False;0.10465116279069768;True;False;pos;1.0;252;523;17;620;False;False;False;0.0
860055199729283072;"['Wow', '!', 'entered', 'chance', 'win', '``', 'Orrous', '&', 'amp', ';', 'Co.', 'Legacy', 'Collection', 'Women', '...', ""''"", 'Orrous', '&', 'amp', ';', 'Co.', 'Lega', '...', '.', 'https', ':', '//t.co/kWn4ft7Zfh', '#', 'giveaway']";"Wow! I just entered for a chance to win ""Orrous &amp; Co. Legacy Collection Women..."" by Orrous &amp; Co. Lega....  #giveaway";True;148;29;False;True;False;0.0;True;0.08108108108108109;True;False;pos;1.0;2939;61375;1747;4948;False;True;False;0.0
860055199804792832;['tweet', 'books', '.', 'Want', 'tweet', '?', '#', 'kindle', '#', 'amazon', 'https', ':', '//t.co/dOxBhWtuqP', 'https', ':', '//t.co/Puh2FBxgaK'];I tweet books. Want me to tweet yours? #kindle #amazon  ;False;102;16;True;False;False;0.0;True;0.09803921568627451;True;False;pos;1.0;1565;308353;36040;34710;False;True;True;0.0
860055200228409344;"[""'ve"", 'entered', '#', 'giveaway', '#', 'win', '£50', 'Amazon', 'voucher', '@', 'zenas_suitcase', '#', 'competition', '.', 'Enter', '&', 'gt', ';', '&', 'gt', ';', 'https', ':', '//t.co/nDl6E2afHi']";"I've entered a #giveaway to #win a £50 Amazon voucher with @zenas_suitcase #competition. Enter here &gt;&gt;  ";False;133;24;False;False;False;0.0;True;0.045112781954887216;True;False;pos;1.0;2305;226;6;144;False;False;False;0.0
860055207584997377;['Enter', '#', 'Win', '#', 'Amazon', '#', 'Kindle', '#', 'Books', 'Liquid', 'Cool', '#', 'Giveaway', 'Author', '@', 'Austin_Dragon', 'https', ':', '//t.co/Qxd0letEYm'];Enter to #Win the #Amazon #Kindle and #Books Liquid Cool #Giveaway from Author @Austin_Dragon ;True;117;19;False;False;False;0.0;False;0.11965811965811966;True;False;pos;1.0;72;4052;58;941;False;True;True;0.0
860055211858984960;['@', 'occc_bookstore', 'Focal', 'Easy', 'Guide', 'Final', 'Cut', 'Pro', 'X', 'sale', '$', '22.91', 'Amazon', '.', 'Product', 'page', ':', 'https', ':', '//t.co/ipZnOGPHbz'];@occc_bookstore The Focal Easy Guide to Final Cut Pro X is now on sale for $22.91 at Amazon. Product page: ;False;130;20;False;False;False;0.0;False;0.11538461538461539;False;False;pos;1.0;2813;1083347;4254;8;False;True;True;0.0
860055214316937217;['Spread', 'Word', '!', '#', 'Win', '#', 'FREE', '#', 'Amazon', '#', 'Kindle', '#', 'Books', 'Author', '@', 'Austin_Dragon', 'https', ':', '//t.co/Qxd0letEYm'];Spread the Word! #Win a #FREE #Amazon #Kindle #Books from Author @Austin_Dragon ;True;103;19;False;True;False;0.0;False;0.1553398058252427;True;False;pos;1.0;72;4053;58;941;False;True;True;0.0
860055220583251968;['SUNDERPOWER', 'Car', 'Mount', ',', 'Latest', '360°', 'Rotation', 'Aluminum', 'Cell', 'Phone', 'Holder', 'Magnetic', 'USB', '...', '?https', ':', '//t.co/tHmzDWIoTK'];SUNDERPOWER Car Mount,Latest 360° Rotation Aluminum Cell Phone Holder With Magnetic USB ...?;False;115;17;False;False;False;0.0;False;0.2608695652173913;False;True;neg;1.0;227;220;9046;850;False;False;True;0.0
860055221984251905;['Congratulations', 'Wine', 'Bottle', 'Apron', ',', 'Wine', 'Gift', ',', 'Retirement', 'Gift', ',', 'Bottle', 'Cover', 'https', ':', '//t.co/tXfOVOBjIU', '@', 'Amazon', '#', 'Amazon', 'https', ':', '//t.co/9soElKES83'];Congratulations Wine Bottle Apron, Wine Gift, Retirement Gift, Bottle Cover  @Amazon #Amazon ;False;139;23;False;False;False;0.0;False;0.16546762589928057;True;True;pos;1.0;2922;335129;13621;2435;False;True;True;1.0
860055222084874240;['Sexy', 'glamour', ',', 'romantic', 'encounter', '!', 'Lucky', 'you.Awesome', 'spice', '!', 'https', ':', '//t.co/r9LvY9lkZ2', '#', 'giveaway'];Sexy glamour, is a romantic encounter! Lucky as you.Awesome spice!  #giveaway;True;100;15;False;True;True;0.0;False;0.06;True;False;pos;1.0;1324;5226;357;3297;False;False;False;0.0
860055222529470465;['5', 'Ways', 'Amazon', 'Alexa', 'Keep', 'Fit', 'Healthy', '-', 'Forbes', 'https', ':', '//t.co/6ckHHFGYzK', '#', 'technology'];5 Ways Amazon Alexa Can Keep You Fit And Healthy - Forbes  #technology;False;93;14;False;False;False;0.0;True;0.17204301075268819;True;False;neg;1.0;1791;95905;922;1892;False;True;False;0.0
860055225872375810;"['entered', 'giveaway', 'chance', 'win', '``', 'Baby', 'Darling', 'Soft', 'Fox', 'Hooded', 'Bath', 'Towel', ',', 'Na', '...', ""''"", 'Baby', 'Darling', '.', 'https', ':', '//t.co/htEMWRpVIS', '#', 'giveaway']";"I entered a giveaway for a chance to win ""Baby Darling Soft Fox Hooded Bath Towel, Na..."" by Baby Darling.  #giveaway";False;140;24;False;False;False;0.0;True;0.12857142857142856;True;False;pos;1.0;1235;2246;64;1779;False;False;False;0.0
860055226123997184;"['entered', 'giveaway', 'chance', 'win', '``', 'Female', 'Cosmetic', 'Genital', 'Surgery', ':', 'Co', '...', ""''"", 'Christine', 'Hamori', '...', '.', 'https', ':', '//t.co/zRsDw1LD4O', '#', 'giveaway']";"I entered a giveaway for a chance to win ""Female Cosmetic Genital Surgery: Co..."" by Christine Hamori ....  #giveaway";True;140;22;False;False;False;0.0;True;0.09285714285714286;True;False;pos;1.0;1468;1049;13;562;False;True;False;0.0
860055231249481728;['#', 'Amazon', 'Hiring', 'Freshers', 'Quality', 'Assurance', 'Engineer', 'May', '2017…', 'https', ':', '//t.co/hLuHqc2xBF', '#', 'jobs', '#', 'freshers'];#Amazon Hiring For Freshers As Quality Assurance Engineer On May 2017…  #jobs #freshers;False;110;16;False;False;False;0.0;False;0.12727272727272726;True;False;neg;1.0;56;355;12;10;False;False;False;0.0
860056834719326208;['?', 'Fire', 'Tablet', '#', 'AmazonGiveaway', 'hosted', '@', 'getnuggies', '!', 'Enter', 'chance', 'win', '!', '(', 'ends', 'May', '8', ')', 'https', ':', '//t.co/J3vNgR69lC'];"?
Fire Tablet #AmazonGiveaway
hosted by @getnuggies !

Enter for a chance to win!
(ends May 8)
";False;118;21;False;True;True;0.0;False;0.0847457627118644;True;False;pos;1.0;151;2149;27867;272;False;True;False;0.0
860056839899185152;"['@', 'Edu_Jobs_London', '.', 'Teaching', 'great', 'career', '-', '50', 'years', 'still', 'loving', '.', ""'s"", 'apply…', 'https', ':', '//t.co/4NDPDqFzdg']";"@Edu_Jobs_London .

Teaching is a great career - been in it for 50 years and still loving it.

Here's how to apply… ";False;139;17;False;False;False;0.0;True;0.07194244604316546;False;True;pos;1.0;34;660;134;327;False;True;False;0.0
860056840557793281;['#', 'BusinessNews', 'Amazon', 'launches', 'fresh', 'grocery', 'service', 'German', 'cities', 'https', ':', '//t.co/DL048O7eJ3'];#BusinessNews Amazon launches fresh grocery service in German cities ;False;92;12;False;False;False;0.0;False;0.08695652173913043;True;False;neg;0.6;1990;11051;2034;1627;False;True;True;0.0
860056843229560832;['21', '#', 'Author', 'Interviews', ':', '#', 'Success', 'Strategies', ',', 'Advice', ',', 'Tips', '#', 'Writers', 'https', ':', '//t.co/K7VjQSk7bF', 'via', '@', 'amazon'];21 #Author Interviews: #Success Strategies, Advice, And Tips For #Writers  via @amazon;False;109;20;False;False;False;0.0;False;0.12844036697247707;True;True;neg;0.6;2655;223232;20325;22268;False;True;True;1.0
860056853505601536;"['Wow', '!', 'entered', 'giveaway', 'chance', 'win', '``', 'Savvy', 'Infusion', 'Water', 'Bottle', ""''"", '.', 'https', ':', '//t.co/6CmHYn29hx', '#', 'giveaway']";"Wow! I just entered a giveaway for a chance to win a ""Savvy Infusion Water Bottle"".  #giveaway";True;117;18;False;True;False;0.0;True;0.07692307692307693;True;False;pos;1.0;126;1632;15;761;False;False;False;0.0
860056859599937536;"['entered', 'giveaway', 'chance', 'win', '``', 'Female', 'Cosmetic', 'Genital', 'Surgery', ':', 'Co', '...', ""''"", 'Christine', 'Hamori', '...', '.', 'https', ':', '//t.co/bMOEyiSnPP', '#', 'giveaway']";"I entered a giveaway for a chance to win ""Female Cosmetic Genital Surgery: Co..."" by Christine Hamori ....  #giveaway";True;140;22;False;False;False;0.0;True;0.1;True;False;pos;1.0;735;2352;54;1259;False;False;False;0.0
