;words;words_no_url;duplicate;len_characters;num_words;has_question_mark;has_exclamation_mark;has_multi_quest_exclam;emotji_sent_score;has_pronoun;count_upper;has_hashtag;urls;senitment;senitment_conf;reg_age;status_cnt;followers_cnt;friends_cnt;verified;has_desc;has_url;retweet_count
854319156459655168;['$', 'BABA', 'hunt', 'warehouse', 'space', 'Europe', 'looks', 'gain', '$', 'AMZN', 'region', 'https', ':', '//t.co/SM2QUogzYF', 'via', '@', 'telebusiness'];$BABA on hunt for warehouse space in Europe as it looks to gain on $AMZN in region  via @telebusiness;False;124;17;False;False;False;0.0;True;0.12096774193548387;False;False;pos;1.0;2830;26425;1544;492;False;True;True;0.0
854319317512589314;['nigga', 'buy', 'chains', 'alibaba', 'anyway', 'bye', 'man'];That nigga buy his chains of alibaba anyway bye man;False;51;7;False;False;False;0.0;False;0.0196078431372549;False;False;neg;1.0;1105;13640;335;183;False;True;False;0.0
854319768345624577;['View', 'product', 'Alibaba', ':', 'wet', 'pan', 'mill', 'gold', 'selection', 'China', 'manufacturer', 'https', ':', '//t.co/0nq918x5gj'];View product on Alibaba:wet pan mill for gold selection from China manufacturer ;False;103;14;False;False;False;0.0;False;0.02912621359223301;False;False;neg;0.8;67;33;0;13;False;True;True;0.0
854319908447846400;['Taurus', 'offset', 'printing', 'plate', 'thermal', 'ctp', 'plate', 'making', 'machine', 'price', 'https', ':', '//t.co/Z0smXLkEzX', 'https', ':', '//t.co/bTRADVVnfA'];Taurus offset printing plate thermal ctp plate making machine price  ;False;115;16;False;False;False;0.0;False;0.11304347826086956;False;False;pos;1.0;229;137;8;95;False;True;True;0.0
854319951628214272;['Taurus', 'aluminium', 'offset', 'printing', 'positive/uv/thermal', 'ctp', 'plate', 'https', ':', '//t.co/wsDryssDDr', 'https', ':', '//t.co/MiFhJFjZO9'];Taurus aluminium offset printing positive/uv/thermal ctp plate  ;False;110;13;False;False;False;0.0;False;0.09090909090909091;False;False;neg;0.8;229;139;8;95;False;True;True;0.0
854319957554991105;"['Forbes', ':', 'Alibaba', ""'s"", 'New', 'Retail', 'Integrates', 'E-Commerce', ',', 'Stores', ',', '&', 'amp', ';', 'Logistics', ':', 'Next', 'Gen', 'Retail', '?', 'https', ':', '//t.co/TaW7Bse1mf']";"Forbes Now: Alibaba's New Retail Integrates E-Commerce, Stores, &amp; Logistics: Is This The Next Gen Of Retail? ";False;136;23;True;False;False;0.0;False;0.14705882352941177;False;True;pos;0.6;2967;930;340;293;False;True;True;0.0
854320448749924357;"['Alibaba', 'solidifies', 'esports', ""'"", 'Olympic', 'road-map', ',', 'brings', 'Asian', 'Games', 'first', 'time', '-', 'https', ':', '//t.co/rudh3OjIHw']";Alibaba solidifies esports' Olympic road-map, brings it to Asian Games for the first time -  ;False;116;16;False;False;False;0.0;True;0.0603448275862069;False;False;pos;1.0;2958;4014;2083;183;False;True;True;0.0
854320735770292228;"['Tonight', 'NY', '@', '6PM-', ""''"", 'Future', 'e-commerc', '&', 'amp', ';', 'Retail', ""''"", 'talk', 'w/', '@', 'michaelzakkour', '@', 'AlibabaGroup', '@', 'confuciusbiz', 'https', ':', '//t.co/pPdilB9gx3']";"Tonight in NY @ 6PM-""The Future or e-commerc &amp; Retail"" A talk w/ @michaelzakkour and @AlibabaGroup @confuciusbiz   ";False;142;23;False;False;False;0.0;False;0.09154929577464789;False;False;pos;1.0;2304;7474;1478;2300;False;True;False;0.0
854321148389072896;['Alibaba’s', 'Ant', 'Financial', 'may', 'bidding', 'war', 'MoneyGram', 'upping', 'offer', '$', '1.2B', 'https', ':', '//t.co/BuRoOgABDo', 'via', '@', 'YahooNews'];Alibaba’s Ant Financial may have won the bidding war for MoneyGram after upping its offer to $1.2B  via @YahooNews;False;137;17;False;False;False;0.0;False;0.10218978102189781;False;False;pos;1.0;2055;9305;249;287;False;False;False;0.0
854321189891842049;['Alibaba’s', 'Ant', 'Financial', 'may', 'bidding', 'war', 'MoneyGram', 'upping', 'offer', '$', '1.2B', '#', 'startup', 'https', ':', '//t.co/UpVYxYmA7X'];Alibaba’s Ant Financial may have won the bidding war for MoneyGram after upping its offer to $1.2B #startup ;True;131;16;False;False;False;0.0;False;0.0916030534351145;True;False;pos;1.0;284;1497;2298;198;False;True;True;0.0
854321190025998336;['Alibaba’s', 'Ant', 'Financial', 'may', 'bidding', 'war', 'MoneyGram', 'upping', 'offer', '$', '1.2B', '#', 'startup', 'https', ':', '//t.co/2yRaPuAbGj'];Alibaba’s Ant Financial may have won the bidding war for MoneyGram after upping its offer to $1.2B #startup ;True;131;16;False;False;False;0.0;False;0.07633587786259542;True;False;pos;1.0;2369;5231;3339;976;False;True;True;0.0
854321445110861824;['Check', 'product', 'https', ':', '//t.co/2tMupZkcsI', 'App', ':', 'Military', 'Jeep/Hummer', 'tires', '/Quality', 'military', 'tires…', 'https', ':', '//t.co/NoRpta0SRW'];Check out this product on  App:Military Jeep/Hummer tires /Quality military tires… ;False;129;16;False;False;False;0.0;False;0.10852713178294573;False;True;neg;0.8;317;11;13;138;False;True;True;0.0
854321690733678594;"['Tuesday', ""'s"", 'top', 'analyst', 'Upgrades', '&', 'amp', ';', 'Downgrades', 'PT.3', '$', 'PCAR', '$', 'PANW', '$', 'QTNT', '$', 'RMR', '$', 'SPLK', '$', 'SSYS', '$', 'DATA', 'https', ':', '//t.co/YJ9sh7sz6G']";"Tuesday's top analyst Upgrades &amp; Downgrades PT.3
$PCAR $PANW $QTNT $RMR $SPLK $SSYS $DATA 
";False;118;27;False;False;False;0.0;False;0.2966101694915254;False;False;pos;1.0;3070;6388;1073;49;False;True;True;
854322053998161920;"['Tuesday', ""'s"", 'Top', 'Analyst', 'Upgrades', '&', 'amp', ';', 'Downgrades', 'PT.3', '$', 'PCAR', '$', 'PANW', '$', 'QTNT', '$', 'RMR', '$', 'SPLK', '$', 'SSYS', '$', 'DATA', 'https', ':', '//t.co/swnTjzbc8g']";"Tuesday's Top Analyst Upgrades &amp; Downgrades PT.3
$PCAR $PANW $QTNT $RMR $SPLK $SSYS $DATA 
";False;118;27;False;False;False;0.0;False;0.2966101694915254;False;False;pos;0.6;3070;6388;1073;49;False;True;True;0.0
854322098944323585;"['Tuesday', ""'s"", 'top', 'analyst', 'Upgrades', '&', 'amp', ';', 'Downgrades', 'PT.2', '$', 'AFL', '$', 'BUFF', '$', 'CHKP', '$', 'CMI', '$', 'FAST', '$', 'IACI', '$', 'OMED', 'https', ':', '//t.co/swnTjzbc8g']";"Tuesday's top analyst Upgrades &amp; Downgrades PT.2
$AFL $BUFF $CHKP $CMI $FAST $IACI $OMED 
";False;117;27;False;False;False;0.0;False;0.27350427350427353;False;False;pos;1.0;3070;6389;1073;49;False;True;True;0.0
854322145165549569;['Alibaba', 'Pictures', 'Group', 'Reports', 'Wider', 'Loss', '2016', '@', 'offshore', 'stockbroker', 'https', ':', '//t.co/oHVbZ6B8JR'];Alibaba Pictures Group Reports Wider Loss For 2016@offshore stockbroker ;False;95;13;False;False;False;0.0;False;0.1368421052631579;False;False;pos;1.0;2683;33047;1010;477;False;True;True;0.0
854322357120401411;"['#', 'investing', '#', 'daytrading', 'Tuesday', ""'s"", 'top', 'analyst', 'Upgrades', '&', 'amp', ';', 'Downgrades', '$', 'BABA', '$', 'AAPL', '$', 'MTCH', '$', 'MCD', '$', 'NFLX', '$', 'SYNC', 'https', ':', '//t.co/YJ9sh7sz6G']";"#investing #daytrading Tuesday's top analyst Upgrades &amp; Downgrades $BABA $AAPL $MTCH $MCD $NFLX $SYNC 
";False;130;28;False;False;False;0.0;False;0.2230769230769231;True;False;pos;1.0;3070;6390;1073;49;False;True;True;0.0
854322605880246272;['Alibaba', 'Group', 'Holding', 'Ltd', 'Initiated', 'Coverage', 'Benchmark', 'Co.', '(', 'Ranked', '44th', ')', 'Buy', '$', '140PT', '$', 'BABA', '#', 'BABA', 'https', ':', '//t.co/Fu6Q2Wr1w0'];Alibaba Group Holding Ltd  Initiated Coverage by Benchmark Co. (Ranked 44th) to Buy with $140PT $BABA #BABA ;False;131;22;False;False;False;0.0;False;0.17557251908396945;True;False;neg;0.8;1642;122139;802;46;False;False;True;0.0
854325746042626048;"['Alibaba', ""'s"", 'New', 'Retail', 'concept', 'moves', 'forward', 'https', ':', '//t.co/fddjeup6a5']";Alibaba's New Retail concept moves forward ;False;66;10;False;False;False;0.0;False;0.045454545454545456;False;False;neg;0.8;2256;1390;424;484;False;True;True;0.0
854326160066580480;['Alibaba', 'Takes', 'Fake', 'Cigarette', 'Tax', 'Stamp', 'Ads', 'https', ':', '//t.co/vM3fz5cClN', '@', 'Investopedia', 'https', ':', '//t.co/CxF0zYsMOA'];Alibaba Takes Down Fake Cigarette Tax Stamp Ads  by @Investopedia ;False;112;15;False;False;False;0.0;False;0.16071428571428573;False;False;pos;1.0;2988;2338;1109;489;False;True;True;0.0
854326264915779584;['Love', 'lessons', '#', 'JackMa', '-', 'everyone', 'wants', 'leader', ',', 'requires', 'hard', 'work', 'dedication', 'p…', 'https', ':', '//t.co/ggiacWPlss'];Love these lessons from #JackMa - everyone wants to be a leader, but it requires hard work and dedication to your p… ;False;140;17;False;False;False;0.0;True;0.03571428571428571;True;True;neg;1.0;663;215;67;199;False;True;False;0.0
854326905201459200;['#', 'eSports', 'coming', 'Asian', 'Olympics', 'thanks', '#', 'alibaba', 'https', ':', '//t.co/vUsdRkaeqt'];#eSports is coming to the Asian Olympics thanks to #alibaba ;False;83;11;False;False;False;0.0;False;0.060240963855421686;True;False;neg;0.8;1395;5913;8805;1489;False;True;True;0.0
854327429837471744;"['Apple', ',', 'Netflix', 'PTs', 'Raised', ';', 'Dows', 'McDonalds', 'Upgraded', ';', 'Alibaba', 'Buy', '(', 'GILLIAN', 'RICH/Investor', ""'s"", 'Business', 'Daily', '-…', 'https', ':', '//t.co/WrNBAs9g1h']";"Apple, Netflix PTs Raised; Dows McDonalds Upgraded; Alibaba A Buy (GILLIAN RICH/Investor's Business Daily -… ";False;132;22;False;False;False;0.0;False;0.22727272727272727;False;False;neg;0.8;1894;49056;324;0;False;True;True;0.0
854329897971363840;['@', 'glugreal', 'factory', 'supply', '.', 'https', ':', '//t.co/5ZIwW5aEXR'];@glugreal My factory can supply for you.  ;False;65;8;False;False;False;0.0;True;0.1076923076923077;False;False;pos;1.0;497;224;12;62;False;True;False;0.0
854329943282417668;['@', 'Apple_Joyride', 'factory', 'supply', '.', 'https', ':', '//t.co/5ZIwW5aEXR'];@Apple_Joyride My factory can supply for you.  ;False;70;8;False;False;False;0.0;True;0.12857142857142856;False;False;pos;1.0;497;225;12;62;False;True;False;0.0
854329988597690369;['@', 'ArtofTagi', '@', 'eBay', 'factory', 'supply', '.', 'https', ':', '//t.co/5ZIwW5aEXR'];@ArtofTagi @eBay My factory can supply for you.  ;False;72;10;False;False;False;0.0;True;0.1388888888888889;False;False;pos;1.0;497;226;12;62;False;True;False;0.0
854330054968344576;['@', 'best__from', 'factory', 'supply', '.', 'https', ':', '//t.co/5ZIwW5aEXR'];@best__from My factory can supply for you.  ;False;67;8;False;False;False;0.0;True;0.1044776119402985;False;False;pos;1.0;497;227;12;62;False;True;False;0.0
854331263972515840;['Top', '10', 'Companies', 'Behind', '2017', 'Midas', 'List', 'Top', '10', 'Companies', 'Behind', '2017', 'Midas', 'List', ':', 'Alibaba', ',', 'Uber', ',', 'Facebook', ',', '…', 'https', ':', '//t.co/hTJ90uuahB'];Top 10 Companies Behind The 2017 Midas List Top 10 Companies Behind The 2017 Midas List: Alibaba, Uber, Facebook, … ;False;139;25;False;False;False;0.0;False;0.12949640287769784;False;False;neg;1.0;1170;83582;463;174;False;True;True;0.0
854331839586209793;"['Top', 'Analyst', 'Upgrades', 'Downgrades', ':', 'Alibaba', ',', 'Apple', ',', 'Match', ',', 'McDonald', ""'s"", 'Netflix', ',', 'Synacor', ',', 'IAC', ',', 'Check', 'Point', ',', 'Str..', 'https', ':', '//t.co/mTnsVojQcx']";Top Analyst Upgrades and Downgrades: Alibaba, Apple, Match, McDonald's Netflix, Synacor, IAC, Check Point, Str.. ;False;136;26;False;False;False;0.0;False;0.14705882352941177;False;False;neg;0.8;2996;264166;93533;10514;False;True;True;0.0
854332094901657600;['alibaba', 'website', ',', 'welcome', 'click', 'find', 'items', 'want', ':', 'https', ':', '//t.co/gTtyeNzHKD', 'email', ':', 'lisa.mm712', '@', 'gmail.com'];our alibaba website , welcome to click it and find the items you want:       email: lisa.mm712@gmail.com;False;127;17;False;False;False;0.0;True;0.03937007874015748;False;False;pos;1.0;1092;284;40;154;False;True;True;0.0
854332188099215361;['#', 'Alibaba', '-', 'Backed', 'Best', '#', 'Logistics', 'Gears', '$', '1B', 'IPO', 'https', ':', '//t.co/gIHV6kGR3p', 'https', ':', '//t.co/EAkHckutkR'];#Alibaba - Backed Best #Logistics Gears Up for $1B IPO  ;True;102;17;False;False;False;0.0;False;0.18627450980392157;True;False;neg;0.8;1172;6732;562;85;False;True;True;0.0
854332461924405249;['Alibaba', 'Group', 'Holding', 'Ltd', '$', 'BABA', 'Shares', 'Sold', 'Holdings', 'Securities', 'Inc.', 'https', ':', '//t.co/cQjSMjQLZC'];Alibaba Group Holding Ltd $BABA Shares Sold by M Holdings Securities Inc. ;False;97;14;False;False;False;0.0;False;0.21649484536082475;False;False;neg;0.8;2810;665041;4984;2811;False;True;True;0.0
854332533558964224;['3Novices', ':', 'Top', '10', 'Companies', 'Behind', '2017', 'Midas', 'List', 'https', ':', '//t.co/tA2spmzQlQ', 'Top', '10', 'Companies', 'Behind', '2017', 'Midas', 'List', ':', 'Alibaba', ',', 'Uber', ',', 'F…'];3Novices:Top 10 Companies Behind The 2017 Midas List  Top 10 Companies Behind The 2017 Midas List: Alibaba, Uber, F…;False;139;25;False;False;False;0.0;False;0.1366906474820144;False;False;neg;0.8;1001;1224440;823;1124;False;True;True;0.0
854348051087065089;['Alibaba-backed', 'Hema', 'cuts', '80', '%', 'courier', 'jobs', 'Beijing', 'indefinite', 'delay', '1st', 'Beijing', 'store', 'opening'];Alibaba-backed Hema cuts 80% courier jobs in Beijing after indefinite delay of its 1st Beijing store opening;False;108;14;False;False;False;0.0;False;0.037037037037037035;False;False;neg;0.8;1990;5050;768;3157;False;True;True;0.0
854348085090066437;"['Buy', 'Alibaba', '6', 'Chinese', 'Internet', 'Stocks', '-', 'Barron', ""'s"", '(', 'blog', ')', 'https', ':', '//t.co/byrQwKRRyf', 'https', ':', '//t.co/Y2sQMEnUYX']";Why Buy Alibaba And These 6 Other Chinese Internet Stocks - Barron's (blog)  ;False;123;18;False;False;False;0.0;False;0.17073170731707318;False;False;neg;0.8;152;5918;320;540;False;True;False;0.0
854348404658495488;['Chaired', 'high-level', 'interaction', 'Michael', 'Evans', ',', 'President', 'Alibaba', 'International', '@', 'FinMinistryPak', ',', '@', 'investinpak', ',', 'Presidents', 'private', 'banks'];"Chaired high-level interaction with Michael Evans, President Alibaba International
@FinMinistryPak, @investinpak, Presidents private banks";False;138;18;False;False;False;0.0;False;0.07246376811594203;False;False;neg;1.0;2726;40806;190924;1084;False;True;True;8.0
854348962245095425;['Alibaba’s', 'Ant', 'Financial', 'develop', 'services', 'Indonesia', 'global', 'expansion', 'continues', '#', 'NewYork', '#', 'NY', '#', 'NYC', '#', 'news…', 'https', ':', '//t.co/laHDwOUgQG'];Alibaba’s Ant Financial to develop services in Indonesia as global expansion continues  #NewYork #NY #NYC #news… ;False;136;20;False;False;False;0.0;False;0.125;True;True;neg;0.8;77;329;25;56;False;True;True;0.0
854348968955871234;"['Alibaba', 'Group’s', 'Alipay', 'expanded', 'Italy', 'support', 'domestic', 'luxury', 'brands', 'catering', 'China', ""'s"", 'wealthy', 'tourists', ':', 'https', ':', '//t.co/h6WwPctaMJ']";Alibaba Group’s Alipay has expanded to Italy to support domestic luxury brands catering to China's wealthy tourists: ;False;140;18;False;False;False;0.0;False;0.06428571428571428;False;False;neg;0.8;2946;30304;14669;4018;False;True;True;1.0
854349126414118912;"['[', 'Insight', ']', 'Alibaba’s', 'New', 'Retail', 'Integrates', 'E-Commerce', ',', 'Stores', ',', '&', 'amp', ';', 'Logistics', ':', 'https', ':', '//t.co/6tEwd4uoDs', 'https', ':', '//t.co/L0Mf2sbibp']";"[Insight] Alibaba’s New Retail Integrates E-Commerce, Stores, &amp; Logistics: Is This T 
  ";False;138;22;False;False;False;0.0;False;0.11594202898550725;False;False;pos;0.6;2185;74;6;8;False;False;True;0.0
