;words;words_no_url;duplicate;len_characters;num_words;has_question_mark;has_exclamation_mark;has_multi_quest_exclam;emotji_sent_score;has_pronoun;count_upper;has_hashtag;urls;senitment;senitment_conf;reg_age;status_cnt;followers_cnt;friends_cnt;verified;has_desc;has_url;retweet_count
860023529852612608;['#', '1', ':', 'https', ':', '//t.co/7aqR88VL52', 'Gift', 'Card', 'Balance', 'Reload', 'https', ':', '//t.co/5zZvPmuzhg'];#1:  Gift Card Balance Reload ;False;76;13;False;False;False;0;False;0.11842105263157894;True;False;neg;0.8;3555;460488;31191;344;False;True;True;0.0
860023684538486784;"['https', ':', '//t.co/afA05Zenan', ':', 'Buying', 'Choices', ':', 'Full', 'Motion', 'TV', 'Wall', 'Mount', 'Tilt', 'Swivel', '27', '&', 'amp', ';', '#', '34', ';', '...', 'https', ':', '//t.co/l1KnTsgpL0', 'via', '@', 'amazon']";" Buying Choices: Full Motion TV Wall Mount Tilt Swivel For 27&amp;#34;...  via @amazon";False;133;28;False;False;False;0;False;0.12030075187969924;True;True;pos;1.0;412;11062;847;4864;False;True;False;0.0
860023738414370816;['https', ':', '//t.co/afA05Zenan', ':', 'Buying', 'Choices', ':', 'POCKET', 'SHOT', 'Special', 'Edition', 'Camo', 'Slingshot', 'Ou', '...', 'https', ':', '//t.co/IBiYZAubZQ', 'via', '@', 'amazon']; Buying Choices: THE POCKET SHOT Special Edition Camo Slingshot Ou...  via @amazon;False;129;21;False;False;False;0;False;0.2248062015503876;False;True;neg;0.6;412;11063;847;4864;False;True;False;0.0
860024094896513024;"['Blue', 'Magic', '900', 'Carpet', 'Stain', '&', 'amp', ';', 'Spot', 'Lifter', '-', '22', 'oz', '.', 'Aerosol', '$', '3.24', 'https', ':', '//t.co/LLBpA5A0QV', '(', '$', '2.75……', 'https', ':', '//t.co/wO0Anynh6C']";"Blue Magic 900 Carpet Stain &amp; Spot Lifter - 22 oz. Aerosol Can $3.24  ($2.75…… ";False;129;26;False;False;False;0;False;0.13953488372093023;False;True;pos;0.6;1871;155327;114;48;False;False;False;0.0
860024098054782978;['Qanba', 'Dragon', 'arrived', 'personal', 'import', 'https', ':', '//t.co/LFythFlLRo', '.', 'Thank', 'attractive', 'arcade', 'stick…', 'https', ':', '//t.co/6FZF36gTGS'];"Qanba Dragon arrived from personal import from 
Thank you very attractive arcade stick… ";False;135;16;False;False;False;0;True;0.1037037037037037;False;True;neg;0.8;1891;22180;1638;1520;False;True;True;1.0
860024212790038528;['https', ':', '//t.co/3y7sSQLAZy', ':', 'Parallel', 'Worlds', ':', 'Journey', 'Creation', ',', 'Higher', 'Dimensions', ',', 'Future', 'the…', 'https', ':', '//t.co/nSdJNEHFnK']; Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the… ;False;135;18;False;False;False;0;False;0.15555555555555556;False;False;neg;0.8;2043;191774;1161;1143;False;True;True;0.0
860024971522961408;['https', ':', '//t.co/LTFkXpV1mZ', 'sales', 'rank', 'tracking', 'Rankforest', 'https', ':', '//t.co/Twye1qyAd7', 'Hidden', 'discount', 'AgarwalInnoSoft', '.']; sales rank tracking with Rankforest  Hidden discount at AgarwalInnoSoft.;False;119;14;False;False;False;0;False;0.1092436974789916;False;False;neg;0.8;556;116817;110;0;False;False;False;0.0
860025380438122501;"['multidimensional', 'treasure', 'map', 'finding', 'joy', ',', 'loss', '&', 'amp', ';', 'heart-wrenching', 'betrayal', '.', 'sale', 'at…', 'https', ':', '//t.co/Toh17nrRDa']";"A multidimensional treasure map to finding joy, after loss &amp; heart-wrenching betrayal. On sale at… ";False;126;18;False;False;False;0;False;0.03968253968253968;False;True;pos;1.0;2665;6591;1702;2002;False;True;True;0.0
860025465276215296;['Sorry', ',', 'movers', 'shakers', 'available', 'category', '.', 'https', ':', '//t.co/QF5vp5Vmuy'];Sorry, there are no movers and shakers available in this category. ;True;90;10;False;False;False;0;False;0.044444444444444446;False;True;neg;0.8;583;138496;6;0;False;True;False;0.0
860026048641150976;"['https', ':', '//t.co/3ctd7FScwU', ':', 'Buying', 'Choices', ':', 'TT', '&', 'amp', ';', 'K', 'https', ':', '//t.co/oLF4y0Ux7w', 'via', '@', 'amazon']";" Buying Choices: TT&amp;K T  via @amazon";False;87;18;False;False;False;0;False;0.13793103448275862;False;True;pos;1.0;2057;160;35;165;False;False;True;0.0
860026398966153216;['Great', '#', 'bass', 'players', 'know', 'stay', '#', 'treble', '.', 'https', ':', '//t.co/muiqKTtbik', '.', 'https', ':', '//t.co/yvRZ5Kd8c2…', 'https', ':', '//t.co/EPXrzsa4tX'];Great #bass players know how to stay out of #treble. Now at   ;False;133;19;False;False;False;0;False;0.08270676691729323;True;True;neg;0.6;350;7952;183;17;False;True;True;1.0
860026439785205760;"['https', ':', '//t.co/3ctd7FScwU', ':', 'Buying', 'Choices', ':', 'TT', '&', 'amp', ';', 'K', 'Men', ""'s"", 'V-Neck', 'T-Shirt', 'https', ':', '//t.co/naV9XTNx6S', 'via', '@', 'amazon']";" Buying Choices: TT&amp;K Men's V-Neck T-Shirt  via @amazon";True;106;22;False;False;False;0;False;0.16981132075471697;False;True;pos;1.0;2057;161;35;165;False;False;True;0.0
860026518998843393;['https', ':', '//t.co/qLzaicbLIu’s', '$', 'AMZN', 'Buy', 'Rating', 'Reaffirmed', 'Macquarie', 'https', ':', '//t.co/gS0fJMC9Cr']; $AMZN Buy Rating Reaffirmed at Macquarie ;False;90;12;False;False;False;0;False;0.17777777777777778;False;False;neg;0.8;873;337817;1107;40;False;False;False;0.0
860026583398182913;"['https', ':', '//t.co/3ctd7FScwU', ':', 'Buying', 'Choices', ':', 'TT', '&', 'amp', ';', 'K', 'Men', ""'s"", 'V-Neck', 'T-Shirt', 'https', ':', '//t.co/Oy4GrM2lOi', 'via', '@', 'amazon']";" Buying Choices: TT&amp;K Men's V-Neck T-Shirt  via @amazon";True;106;22;False;False;False;0;False;0.16037735849056603;False;True;pos;1.0;2057;162;35;165;False;False;True;0.0
860027286623588353;"['Check', ':', 'George', 'Zell', 'Heuston', '@', 'GHeuston', 'Visit', 'https', ':', '//t.co/9maSxRjrDU', ""'s"", 'George', 'Z.', 'Heuston', 'Page', 'https', ':', '//t.co/jqG7vXHZTR', 'via', '@', 'amazon']";Check out: George Zell Heuston @GHeuston Visit  's George Z. Heuston Page   via @amazon;False;133;22;False;False;False;0;False;0.15789473684210525;False;False;neg;0.6;1117;409114;23728;12222;False;True;True;1.0
860027961231069184;['Sorry', ',', 'movers', 'shakers', 'available', 'category', '.', 'https', ':', '//t.co/D4sFkWnJnW'];Sorry, there are no movers and shakers available in this category. ;True;90;10;False;False;False;0;False;0.06666666666666667;False;True;neg;0.8;584;126510;14;0;False;True;False;0.0
860029253567496193;['https', ':', '//t.co/MaMFRamliO', ':', 'Heavy', 'E', 'Major', '...', '(', 'Version', '2.2', ')', ':', '@', 'kakicchysmusic', ':', 'MP3', 'Downloads', 'https', ':', '//t.co/g7a4EMKRgb', '#', 'Amazon', '#', 'Prime']; Heavy E Major... (Version 2.2): @kakicchysmusic: MP3 Downloads  #Amazon #Prime;False;126;25;False;False;False;0;False;0.14285714285714285;True;False;pos;1.0;592;14648;701;949;False;True;True;0.0
860032343045677058;['https', ':', '//t.co/Khx6BoMmHx', 'Sign', 'Prime', 'Vide0', '.', 'https', ':', '//t.co/pFDz8jz6iB']; Sign up for Prime Vide0.    ;False;75;10;False;False;False;0;False;0.13333333333333333;False;True;neg;1.0;245;45;14;160;False;True;False;0.0
860032892260556801;['https', ':', '//t.co/JzuOIIF140', 'taking', 'preorders', 'Summon', 'Night', '6', ':', 'Lost', 'Borders', 'PS4', '1st', 'Edition', '$', '59.99', '!', '...', 'https', ':', '//t.co/1lXqCLPFeS']; is taking preorders on the Summon Night 6: Lost Borders PS4 1st Edition at $59.99!... ;False;133;21;False;True;False;0;False;0.13533834586466165;False;False;neg;0.8;513;47;38;8;False;True;True;
860033425943797760;['ABC', 'Broadcast', 'News', 'available', 'https', ':', '//t.co/XV2fWD8gKy', 'Also', 'available', 'online', 'certificate', 'course', 'book', 'on…', 'https', ':', '//t.co/feUe5HpX8c'];ABC of Broadcast News  available on  Also available online certificate course of the book on… ;False;140;17;False;False;False;0;False;0.1;False;True;neg;1.0;2444;3;102;169;False;False;False;0.0
860442700843290624;"['Oh', '!', 'say', ',', 'ya', 'bass', ';', ')', 'Shoeshine', 'Killer', 'still', 'top', '10', 'mystery', 'kindle', 'https', ':', '//t.co/XNk8xwBHu5', 'https', ':', '//t.co/1uMBIxTTr7']";"Oh! As we say here, ya bass ;) The Shoeshine Killer is still in top 10 mystery kindle in  ";False;136;21;False;True;False;0;True;0.10294117647058823;False;True;pos;1.0;2095;21588;1551;1841;False;True;True;
860443154612445185;['received', '$', '1', 'https', ':', '//t.co/fhfNKfxtpj', 'Gift', 'Card', '.', '#', 'instagc', '#', 'free', '#', 'giftcard', 'https', ':', '//t.co/VlmysLnklS'];I received $1  Gift Card. #instagc #free #giftcard ;False;97;18;False;False;False;0;True;0.08247422680412371;True;False;neg;1.0;795;141;0;4;False;False;False;0.0
860443487698800640;['Take', 'Ride', 'Life', ',', 'UBER', 'GROOVER', '!', 'https', ':', '//t.co/XQtKnTI7nf', ',', 'Keys', 'ride', '!', 'https', ':', '//t.co/B3ZdmqVHRF'];Take The Ride of Your Life, WIth The UBER GROOVER!  has The Keys to your ride! ;False;126;17;False;True;True;0;False;0.25396825396825395;False;False;neg;0.8;1931;32098;38949;32019;False;True;True;0.0
